lyrics,artist,song_title,featuring
"[Produced by Dr. Dre & Mike Elizondo]

[Intro]
Go, go, go, go, go, go
Go Shorty, it's your birthday
We gon' party like it's your birthday
And we gon' sip Bacardi like it's your birthday
And you know we don't give a fuck, it's not your birthday

[Chorus]
You can find me in the club, bottle full of bub'
Look, mami, I got the X if you into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you into gettin' rubbed
You can find me in the club, bottle full of bub'
Look, mami, I got the X if you into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you into gettin' rubbed

[Verse 1]
When I pull up out front, you see the Benz on dubs (Uh-huh)
When I roll twenty deep, it's twenty knives in the club (Yeah)
Niggas heard I fuck with Dre, now they wanna show me love
When you sell like Eminem and the hoes, they wanna fuck (Woo)
Look homie, ain't nothin' changed: hoes down, G's up
I see Xzibit in the cut, hey nigga, roll that weed up! (Roll it!)
If you watch how I move, you'll mistake me for a player or pimp
Been hit with a few shells, but I don't walk with a limp (I'm aight)
In the hood in L.A. they sayin', ""50, you hot"" (Uh-huh)
They like me, I want 'em to love me like they love Pac
But holla in New York, the niggas'll tell you I'm loco (Yeah)
And the plan is to put the rap game in a chokehold (Uh-huh)
I'm fully focused, man, my money on my mind
Got a mil' out the deal and I'm still on the grind (Woo)
Now Shorty said she feelin' my style, she feelin' my flow (Uh-huh)
Her girlfriend with her, they bi and they ready to go (Okay)

[Chorus]
You can find me in the club, bottle full of bub'
Look, mami, I got the X if you into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you into gettin' rubbed
You can find me in the club, bottle full of bub'
Look, mami, I got the X if you into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you into gettin' rubbed (Rubbed)

[Bridge]
My flow, my show brought me the dough
That bought me all my fancy things
My crib, my cars, my clothes, my jewels
Look, nigga, I done came up and I ain't changed (What? What? Yeah)

[Verse 2]
And you should love it way more than you hate it
Nigga, you mad? I thought that you'd be happy I made it (Woo)
I'm that cat by the bar toastin' to the good life
You that faggot-ass nigga tryin' to pull me back, right?
When my joint get to pumpin' in the club, it's on
I wink my eye at yo' bitch, if she smiles, she gone
If the roof on fire, let the motherfucker burn
If you talkin' about money, homie, I ain't concerned
I'ma tell you what Banks told me:
""Cuz, go 'head, switch the style up
If niggas hate, then let them hate, and watch the money pile up""
Or we can go upside your head with a bottle of bub'
They know where we fuckin' be

[Chorus]
You can find me in the club, bottle full of bub'
Look, mami, I got the X if you into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you into gettin' rubbed
You can find me in the club, bottle full of bub'
Look, mami, I got the X if you into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you into gettin' rubbed (Ha-ha-ha-ha)

[Outro]
Don't try to act like you don't know where we be neither, nigga
We in the club all the time, nigga, so pop, pop off, nigga
G-Unit",50 Cent,In Da Club,
"[Chorus: Brooklyn]
I still be ridin' through the hood
Brooklyn to Compton, it's all good
From Southside Queens to Inglewood
We representin' like we should

[Verse1: 50 Cent]
I'm hot, boy, I told you befo'
Got that Benz and that Hummer off the showroom floor
I know you hate it when I pop up, wrist all rocked up
'Hood empty, niggas locked up, they rats all knocked up
Baby after baby, the 'hood is crazy
Niggas'll set ya up and wet you up, trust me, they shady
Got a pet bulldog I keep under my linen
It don't bark, it spark when that revolver spinnin'
We winnin'

[Chorus: Brooklyn]
I still be ridin' through the hood
Brooklyn to Compton, it's all good
From Southside Queens to Inglewood
We representin' like we should

[Verse 2: 50 Cent]
Hold up, hold up, get a good look at my rims
Goddamn, look at them twenty-fours inch diamonds spin
Now the D's, they harass me in the 'hood
A few times niggas tried to blast me in the 'hood
Fuck it, it's all good
Catch me in the coupe, on the lean
With needles and samples and diesel for the fiends
The money stay on my mind, so I stay on the grind
Plus niggas like to stun, so I stay with the nine
I ain't the type nigga that be out, runnin' his mouth
Talkin' gangsta and shit, with my gun in the house
Nah, homie, better get to know me better
Before you be leaking pints of blood into your Iceberg sweater
When the talons come flyin' up out the Beretta
You gon' feel like it's your fault and say, ""man, I knew better""
Look, dawg, I don't play that shit
I pull that thing out I'mma spray that shit
That's how I get down

[Verse 3: Brooklyn]
Brooklyn, she's so sick in the hood
Got these fat bitches get the spit in the hood
Cause I throw diamonds, shoot the fifth in the hood
That's what you get for talking all that shit in the hood
Yeah, I'm still a minor, remember this
Everything Brooklyn'll drop you broads'll fall behind her
Brooklyn to Compton, it's all good
Get robbed, get shot, shit is poppin' in the hood

[Chorus: Brooklyn]
I still be ridin' through the hood
Brooklyn to Compton, it's all good
From Southside Queens to Inglewood
We representin' like we should
I still be ridin' through the hood
Brooklyn to Compton, it's all good
From Southside Queens to Inglewood
We representin' like we should",50 Cent,In da Hood,Brooklyn (Aftermath)
"[Verse 1]
Niggas screw they face up at me
On some real shit son they don’t want beef
I cock that, aim that shit out the window and spray
There ain’t a shell left in my heat
Y’all niggas better lay down, yeah, I mean stay down
You get hit with AK round, your ass ain’t gon’ make it
You niggas will get laid out, your blood and your brains out
Have you on the concrete shivering and shaking
I’m from Southside motherfucker, where them gats explode
If you feel like you’re on fire, boy drop and roll
Niggas will eat your ass up, cause they heart turned cold
Now you can be a victim or you can lock and load
The party jump, shorty bouncin that ass, I wanna fuck
Gimme a second I’mma holla, I’mma see whassup
I got my razor in my hand, got my pistol in the trunk
Carve your ass up nice you play me like a punk

[Chorus]
In my hood niggas got love for me
But I don’t go nowhere without my strap
In my hood a little ’dro, a little Hennessy
And niggas just don’t know how to act
In my hood niggas is grimey
I stay on point, I roll with my gat
In my hood niggas might buck at me
So I keep something around to buck back
In my hood

[Verse 2]
I don’t trust a muh’fuckin soul
When the D’s come they fold, on my first case they told
Where I’m from it ain’t safe to have more than a eighth
Niggas’ll come to your place, put a gun in your face
Tell you open the safe, as your heart start to race
Cause a robbery could turn into a homo’ case
Co-operate, or Doc’ll have to operate
Niggas I’ll pop you, run a light then pop at Jake
Trust me son, niggas’ll go hard for that cake
These thirsty niggas are lurking, you’ll have to catch ’em and merk ’em
I’m observing in my hood, cause niggas be dumbing
Shots forfeit the dice game, all you see is the running
They make it harder and harder to pump on the block
I’m a hustler, how the fuck I’m ’sposed to eat when it’s hot?

[Chorus]
In my hood niggas got love for me
But I don’t go nowhere without my strap
In my hood a little ’dro, a little Hennessy
And niggas just don’t know how to act
In my hood niggas is grimey
I stay on point, I roll with my gat
In my hood niggas might buck at me
So I keep something around to buck back
In my hood

[Verse 3]
The house party off the hook until them shots go off
Well that’s what you get for stuntin on my block showoff
You shit out of luck if niggas catch you slippin
Crack money slow so you know niggas is trippin
Shorty down there on that Queens tracks takin a whippin
Sheeit, bitch get out of pocket, she need some discipline
Peep the fiend shootin diesel in his arm in the alley
Look at the chrome spinner spinnin on that black Denali
The grimey niggas where I’m from don’t wanna see you chipped up
You shy nigga on jux, you about to shoot your whip up
It ain’t good to do good in my hood
*Click-clack, blam* You know not to do good now

[Chorus]
In my hood niggas got love for me
But I don’t go nowhere without my strap
In my hood a little ’dro, a little Hennessy
And niggas just don’t know how to act
In my hood niggas is grimey
I stay on point, I roll with my gat
In my hood niggas might buck at me
So I keep something around to buck back
In my hood",50 Cent,In My Hood,
"[Produced by Medi and G Rocka]

[Chorus: 50 Cent]
Nigga, you pussy, you scared
I can hear your heartbeat
Why the fuck would you come around here?
I can hear your heartbeat
Yeah, you know a dog sense fear
I can hear your heartbeat
You bark while we bite around here
I can hear your heartbeat

[Verse 1: 50 Cent]
We ain't cut from the same cloth, we into different shit
I want the bread, you want the bitch
Come out your mouth slick I'll get you hit
My niggas hungry, they hit a lick
Fuck who you're with, niggas'll dump a clip
We by the school yard waiting for you to get your kid
I caught a A1 felony on my last bid
Kept calm, made bond, I'm on that shit
You think my rap shit a gimmick, I ain't seen parole in a minute
Truth be told these niggas is hoes
Once the shit set off, man, anything goes
Through the windows of your soul, the eyes never lie
If you ain't scared to die, nigga, why would you cry?

[Chorus: 50 Cent]
Nigga, you pussy, you scared
I can hear your heartbeat
Why the fuck would you come around here?
I can hear your heartbeat
Yeah, you know a dog sense fear
I can hear your heartbeat
You bark while we bite around here
I can hear your heartbeat

[Verse 2: Jadakiss]
30 something and you ain't never open your mouth yet
Social media is giving cowards an outlet
See him in person, say something, I doubt that
Rather get caught with it than get caught without that
Trying to back peddle and stumble on the curve
You stayin' at the ground, you mumblin' your words
Literally I can see your heart pumpin' through your shirt
Pussy your whole life, you always been a bird
Scared for so long it's all up in your nerves
Screw 9-1-1, you probably call up the reserves
And I'm killin' you first, if we ever do a purge
And you know what it is, kid, whenever we emerge
And I'm tragical, traumatical, no match, incompatible
Nigga, you vaginal

[Chorus: 50 Cent]
Nigga, you pussy, you scared
I can hear your heartbeat
Why the fuck would you come around here?
I can hear your heartbeat
Yeah, you know a dog sense fear
I can hear your heartbeat
You bark while we bite around here
I can hear your heartbeat

[Verse 3: Kidd Kidd]
Money for bail, money to bail
Dead or in jail, Heaven or Hell
FEDs on my coat tail, snitches given court tales
Kept fate when all hope fail
Niggas rattin', all they missin' is the tail like Mickey Mouse
Call me Mickey Mantle when I bat you in the mouth
I bring them hammers out, we ain't trying to build a house
Niggas on them songs rappin' shit they ain't about
I'm from the N-O, we don't scrap, we bang it out
Bang, I'm the one that came in your house for the chickens
Left a nigga brains hangin' out like we chillin'
Stankin' like shipments, over my shillings
Up your security, Rida gang in the building

[Chorus: 50 Cent]
Nigga, you pussy, you scared
I can hear your heartbeat
Why the fuck would you come around here?
I can hear your heartbeat
Yeah, you know a dog sense fear
I can hear your heartbeat
You bark while we bite around here
I can hear your heartbeat",50 Cent,Irregular Heartbeat,"Kidd Kidd, Jadakiss"
"[Chorus: 50 Cent]
The walls have ears lil' nigga, I run New York
Even when I ain't there lil' nigga, I run New York
I said the walls have ears lil' nigga, I hear when you talk
Let's get this shit clear lil' nigga, I run New York

[Verse 1: 50 Cent]
I wake up, stare at the ceilin'
I'm alive, what a beautiful feelin'
I put my vest on right after I put on my drawers
It's a habit I'm always prepared for war
See my life's like some shit, you seen in a flick
Bitches act like pornstars when they sit on a dick
When I was hit and out the game I said ""one more flick""
Test my aim in the range I'm like ""one more clip""
It's my brain, I'm insane, I be on some shit
Man I run Interscope, Jada's tryna annoy me
Nuthin' but another disgruntled employee
He been in the game ten years and he still ain't rich
Even his mama upset that he still ain't shit
And he keep runnin his yap, like I'ma take all that
One more word out his mouth I'll push Style's shit back
See the nozzle on my tre pound is three inches long
And the trigger on the fo' fo's extremly strong
With a little tre douche is like pop, pop
Chase his ass up the block til his bitch ass drop
And the verses he be kickin' none of 'em hot
Cos he ain't got none of that shit he says he got
And he ain't did none of that shit he said he did
And I ain't got time to be talkin 'bout this shit, (fuckin' faggot)

[Chorus - 50 Cent]
I guess it's easy to see lil' nigga, I run New York
Yeah I live in CT lil' nigga, but I run New York
And I don't go to parties lil' nigga, but I run New York
And I stay gettin cheese lil' nigga, cos I run New York
(Yayo, tell 'em I run New York)

[Verse 2: Tony Yayo]
My gun is longer than yours, nigga, call your recouster
LOX made more money than them thin tiny suits
The game around south, drugs and rappin
Jada fuckin punchlines, my serp went platinum
Style's and Sheek Louch went double plastic
Yayo, Buck and Banks was puttin out classics
A hundred shots, a hundred clips, y'all ready to die
Fat Joe ain't a gangsta, he scared to fly
Automatic mossberg, who want a piece of this punk
I had Ja Rule buryed in some high heel punk
Feds stuck in a bullet-proof, man fuck that
Homie, shoot up my whip, you only leave a scratch
Yo, I slip cocaine, in your hotel lobby
And beat you wit my pistol like Caine did Chauncey
It's T.O.N.Y.Y.A.Y.O.,
My whole clique, gotto,my Os on the fly hole
C4s, we fly on linz
And my rocks lookin like, Flex likes yo' benz

[Chorus - 50 Cent]
When I'm down in DC lil' nigga, I tell 'em, I run New York
When I'm out in Philly lil' homie, I run New York
When I'm in VA I tell niggas guess what, I run New York
I'm in NC niggas holla at the moon, cos I run New York
(Yayo tell 'em I run New York)

[Outro: 50 Cent]
Now who the fuck told that lil' nigga he can talk to me like that? Catch my bottle up and roll him somewhere, [laughing] D.Y. wanna talk to me, wanna tell
Me what's goin on. Want me to serve him somethin' for real, cos I'll serve, murder [laughing] eh, eh get Puffy on the phone, tell him I said, tell the
Nigga I said get out the mil for a second let me talk to him. Puffy da only nigga a muthafucka pops, tell him I won't buy the nigga Jadakiss pokes. Nigga
Still ain't a coupe. Ah, nigga, you in da way. You owe money nigga, aw man, now why you make me put yo' business in da street. Now niggas know you ain't
Shit, damn! I see yo' punk ass in da paper, cos you ain't returnin them jewels you borrowed, you better give 'em back, you dirty nigga. Ain't none of that
Shit you be wearin yours. [laughing] We coulda kept this secret, nigga. These niggas I'm supposed to beef wit. Aw man, this fight is fixed, you been set
Up, [laughing] that's what he gonna say, ""they set me up, man."" I ain't even go through that",50 Cent,I Run NY,Tony Yayo
"[Intro: 50 Cent]
Som' for the hood, ya know, yeah
Nuttin' crazy, little som' som'
Yeah, 50 Cent, G-Unit Radio

[Verse: 50 Cent]
I sit and twist the lye just to get high
Niggas is gon' die, why ask why?
Homie, it is what it is, I handle my biz
I put that on my kid, I don't forget I heard you
Bullet shell in ya wig, hollow tip from my sig
Leave a hole in you bigger than BIG
Nigga you dead, I know where Nori live, you live by Nori crib
You talkin' all that shit, nigga you better move your kids
Sucka tell Tony, don't you fuck me you little monkey
Irv, whatchu talkin' jackass, you fuckin' little donkey
You lied to Suge, then you lied to Prince
You got 'em thinkin' I won't pop niggas and elephants
I spoke to Scarface, I spoke to Bun B
They gave me their blessings, they said: ""man get your money, man we ain't call you snitch, man we ain't mad you rich, man keep on makin' hits, and fuck that other shit""
Could it be that you mad? jealous a nigga holding?
G-Unit Records, Radio, G-Unit clothing
G-Unit films, G-Unit books
G-Unit sneakers, I'm off the hook

[Outro: 50 Cent]
G-Unit man, G-Unit video games, G-Unit everything man
When, every magazine stand you walk by you're gonna see me
Every time you turn on your TV, you're see me
The award show, you're gonna see me
You know, I'm gonna pick up everything they give to a new guy:
Best New Artist, Best New Single, Best New Album, you know
You know what I mean, and you can just keep on making your little punk music
La-la-la-la, your McDonald's commericals
McDonald's apple pie, love the way you make me feel
Number two, super size, love the way you make me feel
M.I.K., 50 Cent, Murda Inc Killa
I heard about your show too, your show ain't nothin' but good karaoke chump
Yeah man, but if you wanna learn how to do that you should come check me out you know, The Rock the Mic Tour, 50 Cent, Jay Z
That's what everybody talkin' 'bout in the street, you know what I mean
Ashanti, what's the matter baby? You lookin' like you strugglin' out there baby
They ain't feelin' you no more? ha-ha-ha
They ain't feelin' you no more baby?
Aye, you should do another condom commercial, I put the condom on-",50 Cent,It Is What It Is,
"[Intro]
It hurts...
G-G-G-G-G-G-UNIT!

[Hook x2]
I warned you, told you not to push me, pussy
See what happens when you push me, pussy
I warned you, told you not to fuck around
But you never listen, so you go ahead and fuck around!

[Verse]
I told y'all I crush 'em, I crushed them, it’s nothing
I destroy him and any motherfucker they lovin'
Got my thinking cap on, now I'm sharp as a blade
Don't believe me you sit there and watch me get paid
New game, homie, my next move is always my best move
Stricktigic, I show you motherfucker’s my chess move
Believe it, I'm not that rapper nigga you used to
That hammer hit that shell that hollow tip will go threw you
Contact hop, smoke from the cronic got me fellin damonic
Shoot one in the head for any nigga that want it
I prepare for the worst and wish for the best
40 Cali on my hip, teflon on my chest
It’s toughful math, niggas get blast, D’s canning it up
Feel the crime scene playin' DA, mad as fuck
Hit my voice 'em on the wire tap, now you can get me like that
So called investigation, just was time [?] wasted
You call me Palli, call me son, call me don dotta
50, I break 'em off proper!

[Hook x2]
I warned you, told you not to push me, pussy
See what happens when you push me, pussy
I warned you, told you not to fuck around
But you never listen, so you go ahead and fuck around!",50 Cent,I Warned You,
"[Intro]
Yeah, Shady, Aftermath, G-Unit
Damn baby all I need is a lil' bit
A lil' bit of this, a lil' bit of that
Get it crackin' in the club when you hear the shit
Drop it like it's hot, get to whippin' that back
Girl shake that thing, yeah work that thing
Let me see it go up and down
Rotate that thang, I wanna touch that thang
When you make it go round and round

[Verse 1]
I step up in the club I'm like ""Who you wit?""
G-Unit in the house, yeah that's my clique
Yeah, I'm young, but a nigga from the old school
On the dancefloor a nigga doin old moves
I don't give a fuck, I do what I wan' do
I hit your ass up boy, I done warned you
Better listen when I talk nigga, don't trip
Yo' heat in the car, mines in this bitch
I ain't tryin' to beef, I'm tryin' to get my drink on
And my diamonds, my fitted, and my mink on
I'mma kick it at the bar 'til it's time to go
Then I'mma get in shorty ear and I'mma let her know

[Chorus]
All a nigga really need is a lil' bit
Not a lot baby girl, just a lil' bit
We can head to the crib in a lil' bit
I can show you how I live in a lil' bit
I wanna unbutton your pants just a lil' bit
Take 'em off and pull 'em down just a lil' bit
Get to kissin' and touchin' a lil' bit
Get to lickin' it, a lil' bit

[Verse 2]
This is 50, comin' out your stereo
It's hard to tell though cause I switched the flow
Eyes a little low cause I twist the 'dro
Pockets on swoll cause I move the O's
My neck, my wrist, my ears is froze
Come get your bitch, she on me dawg
She musta heard about the dough
Not Captain c'mon and Save-a-Ho
I get it crunk in the club, I'm off the chain
Number one on the chart all the time mane
When the kid in the house, I turn it out
Keep the dancefloor packed that's without a doubt
But shorty shake that thang like a pro man
She backed it up on me I'm like ""Oh man""
I got close enough to her so I know she could hear
System thumpin', party jumpin', I said loud and clear

[Chorus]
All a nigga really need is a lil' bit
Not a lot baby girl, just a lil' bit
We can head to the crib in a lil' bit
I can show you how I live in a lil' bit
I wanna unbutton your pants just a lil' bit
Take 'em off and pull 'em down just a lil' bit
Get to kissin' and touchin' a lil' bit
Get to lickin' it, a lil' bit

[Bridge]
Baby you got me feelin' right, you heard me?
My momma gone you can spend the night, you heard me?
I ain't playin' I'm tryin' to fuck tonight, you heard me?
Clothes off, face down, ass up, c'mon, ha ha

[Chorus]
All a nigga really need is a lil' bit
Not a lot baby girl, just a lil' bit
We can head to the crib in a lil' bit
I can show you how I live in a lil' bit
I wanna unbutton your pants just a lil' bit
Take 'em off and pull 'em down just a lil' bit
Get to kissin' and touchin' a lil' bit
Get to lickin' it, a lil' bit

[Outro]
All a nigga really need is a lil' bit
Not a lot baby girl, just a lil' bit
We can head to the crib in a lil' bit
I can show you how I live in a lil' bit
I wanna unbutton your pants just a lil' bit
Take 'em off and pull 'em down just a lil' bit
Get to kissin' and touchin' a lil' bit
Get to lickin' it, a lil' bit",50 Cent,Just a Lil’ Bit,
"[Intro]
Yeah! It's 50!

[Hook]
She got a habit man she powder her nose
And you can see she was a freak I suppose
She in the telly she use all three holes
Man you know me I just go with the flow
Just a touch, a blow, a lil' bit

[Verse 1]
And it's on, up and down she like to ride on top
Fast, prayin that the condom pop
That's foul, but fuck it it's all hood to me
Now Hollywood's been real real good to me
Now who gives a fuck if a bitch just ain't shit
In the whip she gives CPR to my dick
You losin 'em baby, get 'em up quick
This role play I'm really gettin into this shit
In the telly om all fours I'm ridin that horse
Screamin WOO HA!!! till my voice is lost
Call me 50 call me daddy you can call me the boss
My dick XXL you can call me The Source
You can lie 'bout my performance and give bad reviews
A quickie suppose to be quick bitch I kept on my shoes
Oh you thought we had a love thing girl you confused
Don't listen to the gossip it's never ever true
They say I do things that I never ever do
On the radio, they say me and you a item
Nas fall in love with hoes me I just like 'em
I can't be your man Paris head game great
And Eve's usin dildos on her sex tape
Ashanti's lil' ass butt naked in the truck
These bitches is poppin off why would I tie myself up
At the Super Bowl Janet Jackson showed me a tit
Other niggas saw it but I felt she showed me it
Times is hard in the yard baby this is real shit
My record sales slow, I'm a show you my dick

Bridge:
Wait a minute baby hold on, I'm just tryin to fix the camera
You know, relax, ha ha h, I'm comin, yeah
It's on you got the water in the tub
Wanna get in the tub, ha ha ha ha

Chorus:
She got a habit man she powder her nose
And you can see she was a freak I suppose
She in the telly she use all three holes
Man you know me I just go with the flow
Just a touch, a blow, a lil' bit, and it's on",50 Cent,Just a Touch,
"[50 Cent]
You can hum all you want to
Cum all you want to
But I ain't gon' want you
If nobody wants you
You like the smiles n the dimples on my face
BITCH that's a bullet wound I ain't MASE!
50 Cent skip the bullshit, you fuckin' tonight
I got some dro, got some henny
We can go and get right
I ain't never been arrested for nothing domestic
But I ain't gon' lie I'll punch a bitch in the eye
Look, don't play games with me baby
The temptation, the wait, is driving me crazy
Come on give me some ass girl... WHAT UP!
I don't wanna make love
I just wanna fuck
I'm only in town tonight
If you give me some head
Tony, give you some head
A'ight
Cause I ain't giving you no head, bitch
Tony, Tony be on that freaky shit
My nigga Tony give you some fucking head though
Nada Mean
That's why the bitches love Tony, Ha Ha
Alright now, Sha let's get to some hard shit!

[Beat Changes]

[50 Cent]
If I make it to heaven
I'll probably be in the bitch lonely
Walk around saying, 'Everybody in hell know me'
You heard of Banks, you heard of Yayo, them niggas my homies
You probably thinking how he get there
That nigga my co-d
The weather in hell is kinda hot
You know like the block
I heard it really burns
Homie, you know like a shot
That's alright for me shit
Cause Im in the drop
Drive around heavy
Tryna find BIG and PAC
Niggas think when they die
All they problems stop
You die in jail, and wake up in hell
Still on lock
Imagine if you stole something and you got shot
Wake up holdin' your head, still shot
Niggas don' died of AIDS
You know the dirty dick
Wake up in hell horny
Fidna fuck the same bitch
DAMN

Yeah, who hotta than me, nigga AAAAAH
The only nigga hotter than me
Dead already nigga
I know what you thinkin
You thinkin that's it
Yeah nigga let's just keep it short and sweet
You know!",50 Cent,Just Fuckin’ Around (Mase Freestyle),
"[Hook: Ned the Wino]
Move the fuck out the way
This might get rain today
Don't wanna play now
I'm on a roll
That's where I plan to stay
Look at the bed you made
And lay down

[Bridge 1: 50 Cent]
Nigga better watch what the fuck you say to me
Tricks are for kids don't play with me
You'll get smoked, I ain't for the bullshit
Got the chrome bulldog for that bullshit
Problem nigga, it's ok with me
The revolver always stay with me
You'll get smoked, I ain't for the bullshit
44 bulldog for that bullshit

[Verse 1: 50 Cent]
Nigga that was my mama crack spot
I got birth rights
I lay a nigga out on the turf nice
Fuck a fist fight
Shit shift all of sudden, you can box my box cutter as I can see it cutting
Lord have mercy, jesus, lord have mercy
I bet this hurt you like it hurts me (it hurts)
Hot as hell when that gunpowder burning
What goes around don't come around
When I'm putting work in
Nigga swallow your pride and run
You stick around you're done

[Hook: Ned the Wino]
Move the fuck out the way
This might get rain today
Don't wanna play now
I'm on a roll
That's where I plan to stay
Look at the bed you made
And lay down

[Bridge 2: 50 Cent]
I don't know you, what the fuck you wanna say to me
I'm telling you niggas don't play with me
You'll get smoked, I ain't for the bullshit
Got the chrome bulldog for that bullshit
Body on the ground, it's OK with me
I make examples so niggas don't play with me
You'll get smoked, I ain't for the bullshit
44 bulldog for that bullshit

[Verse 2: 50 Cent]
I got a gun fetish, choppa in the trunk
I shoot a duck flying right out the sky with the punk
A nigga 8 out of 8 of moving targets
16 in the clip, I dump 'em all in your whip
You think I'm joking I'm not
Find out when that Glock get to dumping
And your back get hot
I got a temper, you don't wanna test my patience
And end up doc's new patient
Stump your head on the pavement
You try come at me on some brave shit

[Hook: Ned the Wino]
Move the fuck out the way
This might get rain today
Don't wanna play now
I'm on a roll
That's where I plan to stay
Look at the bed you made
And lay down",50 Cent,Lay Down (Smoked),Ned The Wino
"[Intro: 50 Cent]
I know you like my style
You like how I break it down
I know you like style
You like how I break it down
I know you like my style
You like how I break it down
Wanna get rich? I'll show you how
Wanna get rich? I'll show you how

[Verse 1: 50 Cent & Tony Yayo]
On ya mark, get set, let's go, switch the flow
Teach ya how to turn Yayo into dough
The original don dada, nobody bomb harder
Ya heard what I said boy, I'm hot, I'm hot
The hoodrats they say ""He so crazy""
The snitches they say ""He tried to spray me""
But that's what you get for trying to play me
The aftermath and my wrath is so shady
No matter how you try, you can't stop this
I catch ya stunting in the Bentley Coupé cockpit
If you a pimp why ya hoes stay outta pocket?
Front and find out how my P-40 Glock hit
""50, you need some help?"" Chill, Yayo, I got this
See, where I'm from, man, the D's tryin' to knock us
They swear to God that it's me selling the choppers
Man, I ain't give them little niggas no product

[Hook: 50 Cent]
I know you like my style
But how much do you like my style?
You like how I break it down
Wanna get rich? I'll show you how
I know you like my style
But how much do you like my style?
You like how I break it down
Wanna get rich? I'll show you how

[Bridge: 50 Cent]
The birds they say I got a way with words
I be like ""baby girl, I like them curves""
If ya not busy tonight then we can swerve
I'm a bachelor, baby, fuck what you heard

[Verse 2: 50 Cent]
From the tellie in ten minutes I'll make you a believer
Tongue touch ya, I'll have ya shakin' like you havin' a seizure
I make hits about what I do in my leisure
G-Unit gang, can't another clique out there see us
Niggas lip sync the lyrics 'cause they wanna be us
Groupie hoes from the hood, they be trying to G us
Trying to holla at the kid every time they see us
Girlfriend quit pretending, I'm the nigga ya love
And I ain't got to say nothing, you know that I'm thugging
Put my hands on that ass and ya say that I'm bugging
We family, baby, kissing cousins
Now look what the riff raff done drug in
For the cheese my degrees is hotter then ya oven
I'm a New Yorker, but I sound Southern
And we sip DP 'til the Don stop bubblin'
After we play, ok, go to ya husband

[Hook: 50 Cent]
I know you like my style
But how much do you like my style?
You like how I break it down
Wanna get rich? I'll show you how
I know you like my style
But how much do you like my style?
You like how I break it down
Wanna get rich? I'll show you how

[Bridge: 50 Cent]
Em said you gon' like my style
Dre said you gon' like my style
I said you gon' like my style
You will like how I break it down

[Outro: 50 Cent & Tony Yayo]
You're not really, really ready, ready
The drama will have ya ass in trauma, boy
You're not really, really ready, ready
My knife flip open and then I gets to poking
You're not really, really ready, ready
Them shells start popping and bodies get to dropping
You're not really, really ready
You think you're ready? You're not
Really, really ready, ready",50 Cent,Like My Style,Tony Yayo
"[Produced by DB]

[Intro]
Ay, ay quit belling my phone, bruv
You think money grows on trees?

[Bridge]
I just got back from the U.K
But I'm going back to the U.K
I just bought a flat in the U.K
(You just got back baby today?)
I just got back from the U.K
But I'm going back to the U.K
I'm a little jetlag now, okay?
(Look, the dick's rock hard baby for me)

[Hook]
She's my London girl - she's my, my
My London girl - she's my, my

[Verse 1]
Yeah, the first time I seen her, son, I knew she was the shit
I seen her in the V.I.P. chilling with her clique
She hot, mane, I watched her, I like her style
She don't know what I'm thinking when I'm staring at her lips
In my imagination I can see her suck the dick
I like that, I want that, we could do it right now
Just a minute of your time, let me talk to ya love
I wan' get to know you, maybe I can call you up
Then we can chit-chat 'til you let me hit that
I'll get deep 'til I hit the back of your kit-kat
You're not a freak, but you'll be one when I'm done
It's anytime, anyplace with me, hon
I'm sexual, when I'm next to you
I'm a horny dog, oh my God

[Hook]

[Verse 2]
She said she's so sophisticated, you know when she talk to me
She's such an intellectual, she make me want her sexual
Give what I got, backshot after backshot, sweat non-stop
I really like the way she move, I'm trying to say she hot
She rodeo, she ride it good when she get on top
She work it, she work it and she be putting it down
It looks good, yeah, good enough to taste it
A boy toy, yeah. I'm what she wan' play with
She a cougar, got a little age on me
But I'm experienced, that's what she don't know, homie
The same old, same old, starting to feel different
Anytime, any place, baby, I'm with it
Don't stop get it, get it
Collapse, relax then get right back with it

[Hook]

[Interlude]
Yeah
Yeah that's the shit
Yeah that's my bitch
I just got back from the U.K
I got a new bitch in the U.K
My paper's straight, I'm okay
I just got back, nigga, today

[Outro]
50, you fucking with the #1 nigga now
You know, I'm international, Jack
You understand what I'm saying, nigga?
Anywhere around the globe
International gangsta shit
You heard me? I'm a pop sensation
When I cock that and pop that you gon' understand what I'm saying",50 Cent,London Girl,
