lyrics,artist,song_title,featuring
"[Produced by Pete Rock]

[Chorus: Pete Rock + Nas]
(It's yours)
Whose world is this?
The world is yours, the world is yours
It's mine, it's mine, it's mine—whose world is this?
(It's yours)
It's mine, it's mine, it's mine—whose world is this?
The world is yours, the world is yours
It's mine, it's mine, it's mine—whose world is this?

[Verse 1: Nas]
I sip the Dom P, watchin' Gandhi 'til I'm charged, then
Writin' in my book of rhymes, all the words past the margin
To hold the mic I’m throbbin', mechanical movement
Understandable smooth shit that murderers move with
The thief's theme, play me at night, they won't act right
The fiend of hip-hop has got me stuck like a crack pipe
The mind activation, react like I'm facin'
Time like Pappy Mason, with pens I'm embracin'
Wipe the sweat off my dome, spit the phlegm on the streets
Suede Timbs on my feet makes my cipher complete
Whether cruisin' in a Sikh's cab or Montero Jeep
I can't call it, the beats make me fallin' asleep
I keep fallin', but never fallin' six feet deep
I'm out for presidents to represent me (Say what?)
I'm out for presidents to represent me (Say what?)
I'm out for dead presidents to represent me

[Chorus: Pete Rock + Nas]
Whose world is this?
The world is yours, the world is yours
It's mine, it's mine, it's mine—whose world is this?
The world is yours, the world is yours
It's mine, it's mine, it's mine—whose world is this?
(It's yours)
It's mine, it's mine, it's mine—whose world is this?
The world is yours, the world is yours
It's mine, it's mine, it's mine—whose world is this?

[Verse 2: Nas]
To my man Ill Will
God bless your life
To my peoples throughout Queens
God bless your life
I trip, we box up crazy bitches
Aimin' guns in all my baby pictures
Beef with housing police, release scriptures that's maybe Hitler's
Yet I'm the mild, money-gettin' style, rollin' foul
The versatile, honey-stickin', wild, golden child
Dwellin' in the Rotten Apple, you get tackled
Or caught by the devil's lasso, shit is a hassle
There's no days for broke days
We sell it, smoke pays, while all the old folks pray
To Jesús, soakin' their sins in trays of holy water
Odds against Nas are slaughter
Thinkin' a word best describin' my life to name my daughter
My strength, my son, the star will be my resurrection
Born in correction, all the wrong shit I did
He'll lead a right direction
How you livin'? Large, a broker charge, cards are mediocre
You flippin' coke or playin' spit, spades, and strip poker?

[Chorus: Pete Rock + Nas]
(It's yours)
It's mine, it's mine, it's mine—whose world is this?
The world is yours, the world is yours
It's mine, it's mine, it's mine—whose world is this?
(It's yours)
It's mine, it's mine, it's mine—whose world is this?
Yo, the world is yours, the world is yours
It's mine, it's mine, it's mine—whose world is this?
(It's yours)

[Bridge]
Break it down
It's yours, it's yours
It's yours, it's yours

[Verse 3: Nas]
I'm the young city bandit, hold myself down single-handed
For murder raps, I kick my thoughts alone, get remanded
Born alone, die alone, no crew to keep my crown or throne
I'm deep by sound alone, caved inside, 1,000 miles from home
I need a new nigga for this black cloud to follow
‘Cause while it's over me it's too dark to see tomorrow
Tryin' to maintain, I flip, fill the clip to the tip
Picturin' my peeps not eatin' can make my heartbeat skip
And I'm amped up, they locked the champ up
Even my brain's in handcuffs
Headed for Indiana, stabbin' women like the Phantom
The crew is lampin', Big Willie style
Check the chip-toothed smile, plus I profile wild
Stash loot in fly clothes, burnin' dollars to light my stoge
Walk the blocks with a bop, checkin' dames
Plus the games people play bust the problems of the world today

[Chorus: Pete Rock + Nas]
(It's yours)
It's mine, it's mine, it's mine—whose world is this?
The world is yours, the world is yours
It's mine, it's mine, it's mine—whose world is this?
(It's yours)
The world is yours, the world is yours
It's mine, it's mine, it's mine—whose world is this?
(It's yours)
Yeah, the world is yours, the world is yours
It's mine, it's mine, it's mine—whose world is this?
(It's yours)

[Outro: Nas]
Yeah, a'ight?
To everybody in Queens, the foundation (It's yours!)
The world is yours
To everybody uptown, yo, the world is yours (It's yours!)
The world is yours
To everybody in Brooklyn
Y'all know the world is yours (It's yours!)
The world is yours
Everybody in Mount Vernon, the world is yours (It's yours!)
Long Island, yo the world is yours (It's yours!)
Staten Island, yeah, the world is yours (It's yours!)
South Bronx, the world is yours (It's yours!)
Aight",Nas,The World Is Yours,
"[Intro]
One, two
Check, one, two
One, two, who got more style, the son do
One, two
Check, one, two
One, two, who got more style, the son do
Check, one, two

[Verse 1]
Yo, I'm hot like 95 Fahrenheit
On a summer night, tight spot where bodies rot
Rats drink from water drops, in the streets, niggas
Little kids scared cops, with red dots
Philosophical gangsta, with violent priors
Going back like black and white TVs with pliers
Leaning on broke down cars with flat tires
Flash iron on anybody trying on the blocks I'm supplying on
Madicon, my peeps, tie ballons up
And swallow 'em, and the P now got goons, lots of 'em
Cops see them and run, don't want no drama
Certain parts of the streets, the beast don't want a part of
Martyr, hood haunted like the Dakota
Where John Lennon was shot up, but he sang for peace
He begged for freedom, hanged with wild Jamicians
From Kingston, who drink Irish Moss
Listening to Peter Winston, Machintosh
Lightning hits the top of the church steeple
When I'm writing, semi-automatic, no hyphen
It's frightening

[Hook x4]
The thief's theme, play me at night, they won't act right
Understandable smooth shit, that murderers move with

[Verse 2]
I take summers off 'cause I love winter beef
Started '87, with the shotty in the sheep
Three-quarter length, beige, dressed to kill
Bust a shell at the ground, pellets hit the crowd
Nobody like a snitch, everybody shut they mouth
Woolrich, Carhart, gun powder stains
Smelling like trees, sensimille on the brain
Scheming on your girls, bamboos on your chain
Got ill up on the train
Twisting off a cap of a English in my vein
Might've pushed you on the tracks
Deaf crack fiends who can't speak, scream noises
Cause she bought a jum of soap from one of my boys
It's just another day in the hood
And I'm with some wild brothers, up to no good
We saw the movies, like Tony Montana, and 'em
But our style was let them pile, then we robbin 'em
Money dudes, make 'em come up out they shoes
Run they jewels, word is bond, where my man Nino going
And I had to make a song, speaking on my old life
For the thieves who come out at night

[Hook x4]

[Outro]
One, two
Check, one, two
One, two
Check, one, two
One, two, who got more style, the son do",Nas,Thief’s Theme,
"[Intro: Erykah Badu]
This bitter land
Watered with my soul
The fruit it bears
Leaves me so cold
This bitter land
Does nothing for love
This bitter land
Brings pain from above, oh-oh

[Verse 1: Nas]
Yeah, running on the concrete across the train tracks
The devil is behind me
In the ghetto where's you'll find me, it's where I stays at
Cop shot us up, he get a medal then retire
But it never will define me
Write a letter to the president, whoever in control of the society
Tell 'em stop riding me, stop driving us into a suicidal ideology
Tryna feed my seeds
Getting high on weed, study my degrees
Stay fly, getting paper
With some dead white people faces in the circle of spaces around the green
I'ma lean, taking Percs It’s a bitter Earth
Is a nigga cursed? Am I blessed? See what I mean
It's a test, life is a test
Life is like a hood, hard
Trying not to fall between the cracks
In the cracks it's so dark, and the dark
Seems more appealing than the light in the land
Where you gotta fight
Catch a body in the night, we need a plan
To survive, to survive the land
Survive the storm, when it comes through
Either you're busy living or busy dying, look what it's come to
Look what it's come to, so what you're gonna do?

[Verse 2: Erykah Badu]
This bitter land is far too real
This bitter land, it does not heal
Cause in the land skies are grey
But we fight the storms that come our way
A boy who strives to be a man
Must push to lead with all he can
Oh, this bitter land
Oh, bitter land
Oh, oh, oh, oooh
This bitter land, can't stop my fight
This bitter land

[Outro: Nas (Erykah Badu)]
Look what it's come to
So what you gonna do?
What you gonna do?
(My land)",Nas,This Bitter Land,Erykah Badu
"[Intro: Nas]
I want you to close your eyes
And vision the most beautiful place in the world
If you in the hood on the ghetto street corner
Come on this journey, the best journey
A mansion, acres of land and swimming pools and all that
Check it out

[Verse 1: Nas]
I'm capable of anything, my imagination can give me wings
To fly like doves over the streets, watchin' many things
Kids walkin' home from school on drug blocks
Missionaries pass out papers that read ""Love God""
I see faces, cases, judges, and juries, Masons, lawyers and cops
I watch because every thug's face is my mirror
But this was one in particular
This kid, he was the vintage stick 'em up pro
Sixteen years old, did his jail sentence, nowhere to go
Every morning, calls his comrade to come and get him to smoke
He insane, already gone mad blames himself for his setbacks
Dangerous street corners where it sets at
Slang from dust to dawn, detectives act like they maniacs
Chasin' him, his asthma's flarin'
Smokin' like a chimney, on Remy, of course he not carin'
He need a place to go to keep his mind expandin'
I give him a helping hand, bring him out to Thugz Mansion

[Chorus: J. Phoenix]
Every corner, every city
There's a place where life's a little easy
Little Hennessy, laid back and cool
Every hour, 'cause it's all good
Leave all the stress from the world outside
Every wrong done will be alright
Nothing but peace, love, and street passion
Every ghetto needs a thug mansion

[Verse 2: 2Pac]
Dear Mama, don't cry, your baby boy's doin' good
Tell the homies I'm in Heaven and they ain't got hoods
Seen a show with Marvin Gaye last night, it had me shook
Drippin' peppermint Schnapps, with Jackie Wilson and Sam Cooke
Then some lady named Billie Holiday sang
Sittin' there kickin' it with Malcolm 'til the day came
Little LaTasha sho' grown
Tell the lady in the liquor store that she's forgiven, so come home
Maybe in time you'll understand
Only God can save us, when Miles Davis cuttin' lose with the band
Just think of all the people that you knew in the past
That passed on, they in Heaven, found peace at last
Picture a place that they exist, together
There has to be a place better than this, in Heaven
So right before I sleep, dear God, what I'm askin'
Remember this face, save me a place in Thugz Mansion

[Chorus: J. Phoenix]
Every corner, every city
There's a place where life's a little easy
Little Hennessy, laid back and cool
Every hour, 'cause it's all good
Leave all the stress from the world outside
Every wrong done will be alright
Nothing but peace, love, and street passion
Every ghetto needs a thug mansion

[Verse 3: Nas]
A place where death doesn't reside, just thugs who collide
Not to start beef but spark trees, no cops rollin' by
No policemen, no homicide, no chalk on the streets
No reason for nobody's momma to cry
See, I'm a good guy, I'm tryin' to stick around for my daughter
But if I should die, I know all of my albums support her
This whole year's been crazy, asked the Holy Spirit to save me
Only difference from me and Ossie Davis, gray hair maybe
'Cause I feel like my eyes saw too much sufferin'
I'm just twenty-some-odd years
I done lost my mother and I cried tears of joy
I know she smiles on her boy
I dream of you more, my love goes to Afeni Shakur
'Cause like Ann Jones, she raised a ghetto king in a war
And just for that alone she shouldn't feel no pain no more
'Cause one day we'll all be together, sippin' heavenly champagne
Where angels soar with golden wings in Thugz Mansion

[Chorus: J. Phoenix]
Every corner, every city
There's a place where life's a little easy
Little Hennessy, laid back and cool
Every hour, 'cause it's all good
Leave all the stress from the world outside
Every wrong done will be alright
Nothing but peace, love, and street passion
Every ghetto needs a thug mansion",Nas,Thugz Mansion (N.Y.),"2Pac, J. Phoenix"
"[Verse 1]
Yo, my man was regulatin' on niggas he used to thug with
Older niggas in this murder game, drug czars
BM, Jaguars, they cash was large
Since he was wild, they let him in
He did a crazy number of things
To put himself deeper under they wing
It didn't take long for duke to get on
Studied they movements - who would kill, who was strong
Studied like a student, got it bloody, he was shootin'
Drivin' they cars, robbin connects
Drivin' his Lex, keys was movin'
Young don, now they know they weakness
They never seen it comin'
Son was on some real take over the streets shit
Now he got his own crew of young guns clickin' now
Richer now, now they run shit, see how it flips around?

[Verse 2]
Dudes be, comin' from bids thinkin shit is different
'Cause the streets move fast, you blink, you could miss it
I just sit back and, think of my last 20 years
6 pack, gunnin' my years, jet black, blunt in my ear
Real relaxed, readin' real loves stories like
Caesar and Cleopatra, we need another actress to play her
'Cause Liz Taylor's hot, but the Egyptian queen
On the movie screen needs to be portrayed in a proper flava
Hopped in the shower, threw on the boxers with the baby oil
Baby powder, night owl, movin' to later hours, only
Fuckin' with kings, niggas official
If you phony, come in the circle, niggas'll diss you
We converse on the state of hip hop
We share the same views and feelings
He sling 'caine, crib costin' 2 million
He plan to leave the streets forever
But niggas that wanted him left him
Dead in the streets 'fore I can tell him",Nas,Thugz Mirror Freestyle (Bonus Disc),
"[Intro - Nas]
Uhh yeah yeah yo
It goes Tick Tock this is for my niggas in the Bridge, blocks
Comin' through better hide your wristwatch
Because niggas well live they shits pop
Hey hey
Tick Tock this is for my hoes make your hips rock
Light a L baby let the Crys' pop
Get your Tick Tock from this hip hop, anyday

[Verse 1 - Nas]
5'8"" with double-X-L pen saggin' blunts draggin'
But never lived well, imagine, a felon on a two-way street
One way is where blood money coke and homicide leap
The other street opportunity the chance to live sweet
Think positive k-nowledgement k-cypher complete
So you can be an architect design appartments and shit
Or you can wind up on a jail bus dirty in clip
Soon as I'm on the set I'm never on a chick I play it cool
But still ain't pussy muscles get wet it's just the booze
Check my niggas, what's the gossip, what's the word
Puff some herb, all I see is niggas runnin', chin shots
All I heard, dip behind the car, see somebody on the ground
Ambulance came and got 'em they start calmin' down
Now it's back to the same old shit, you know, the Tarzan and Jane-o shit
In the jungle swingin' on vines, I saw the gat with the same old clip
Another nigga layin' the hit, bloodied up, scream that I'm dyin'
I be in Queens where the famous hood rats and ghetto stars are
Pimps do the shuffle at night with slutty bars pah

[Hook - Nas]
Tick Tock this is for my niggas in the Bridge, blocks
Comin' through better hide your wristwatch
Because niggas well live they shits popped
Hey hey
Tick Tock this is for my hoes make your hips rock
Light a L baby let the Crys' pop
Get your Tick Tock from this hip hop, anyday

[Verse 2 - Prodigy]
It's like this nigga
It's on, toilet up for me, roll that shit big
While I reveal the story of a wild street kid
Cock your seat back, relax, while I spit
The spittin' image of how I live
Well first I was hollyin' for years by them old timer clicks
I was like twelve, they was like, blood, listen
Keep your mouth closed and your eyes and your ears wide open
Gangsta, I soaked it all in, my first ammo was a one shot
Deuce deuce, had my pockets full of bullets I was real loose
Thug parties out in wave crash always got shot up
Thug parties out in Queensbridge always got shot up
No wonder we bugged out it gets so frantic
Niggas aim on the fight, we cut yo melon
Drinkin' that old english red bull and blue bull
Mean I draggin' with that cheap shit fuck it we was broke
Little badass, my nigga Rap sat me down, like this
He said: P you gon' wind up dead
You and Hav' real good with that music shit
You need to stick to it, dunn, get your mind of the street
And it stuck in the back of my head, though
I still did my little bit of menacin'
Every now and then bang-outs in broad daylight
Like these things really happen niggas get cut up
I put it in my rappin'
It's non fiction it's the real deal fiscale
It couldn't get more graphic I'm so trail
I said it's non fiction it's the real deal fiscale
City you havin' let me touch that ass

[Hook]",Nas,Tick Tock,Prodigy of Mobb Deep
"[Intro]
It's like a cold story.. repeated over and over
In the winters of my mind, yeah
This shit be real, man..
Shit's crazy out here..
Yo yo, yo what up y'all?
That's my niggas over there, word

[Verse 1]
If you scared to take chances, you'll never have the answers
I could tell the future of a dude how his stance is
Wonder will he shoot then you should study where his hands is
Is he gon' cock it and pop it? His waistband big
But he don't have that thing in him, slangin just ain't in him
Body language is off, he's soft
But soft niggas all a sudden start dumpin', frontin'
'Cause he feel a way: my niggas say the eyes is a giveaway
One look could tell me if you really came to kill me
Be the quiet nigga lookin' lame with the milli
Who that over there creepin'? Who homie by the tree?
Better safe than sorry, look at p-noid me
Few machine guns close, we could squeeze all three
Be a cold day in hell 'fore they creep on me
It’s a lesson every premonition
Lot of niggas killed 'cause they wasn't payin' attention, listen

[Chorus]
I want a bitch I can trust, some niggas I can trust
Accountants lookin' over my figures I can trust
A lawyer that's fightin' for my decisions I can trust
Damn my nigga, trust, I can never get enough
Or Rugers I can trust, shooters I can trust
Goons that know how to spot out a Judas I can trust
And if I can't trust you, the fuck is you here for?
Some of you niggas' true colors becomin' clear more

[Verse 2]
It's been so long, can’t remember how we begun this war
This is a ever-lasting thunderstorm, 'cause guns went off
I see your moms, she still speak
She don't know I ain't cool with her son no more
It’s old shit, see forever we holdin' this grudge
Takes real men to squash beef, end it with hugs
We buried our dead, been years, why should I worry 'bout him?
Constantly watchin' my back, plus niggas tellin' I dread
Another day I put a family in black
Though I be calm and relaxed
Though I know somehow it will come back
Even if I'm in the right, 'cause still a life is a life
What was it worth to see you covered in dirt?
It’s quite redundant, whether you the hunter or the hunted
Mothers cry, no statute of limitation on a homicide
Just tattoos of my niggas' names
I wonder, will it change? Let's ride…

[Chorus]
I want a bitch I can trust, some niggas I can trust
Accountants lookin' over my figures I can trust
A lawyer that’s fightin' for my decisions I can trust
Damn my nigga, trust, I can never get enough
Or Rugers I can trust, shooters I can trust
Goons that know how to spot out a Judas I can trust
And if I can't trust you, the fuck is you here for?
Some of you niggas' true colors becomin' clear more

[Verse 3]
It's rare I listen to niggas who never been in my position
A caterpillar can't relate to what an eagle envisions
From the mind of a man who went at it with killers
Sit down, little man, let me school you in hood business
Seen a lot of niggas blow, lot of dreams folded
Some wasn't humble, ate too much, got bloated
Ain't too much left to buy, bought it, I'm loaded, I guess
Lear jets, I ask myself: do I need love or success?
They say the artist that truly suffers, his stuff is the best
'Cause his heart bleed on his sleeve: pain, pistols and sex
Remember spray paintin' the word ""fresh"" and then starin' at it
Older folks angry, pointin', swearin' at it
Buildings I sprayed, nowadays drive the McLaren past it
Same old man from years ago told me life is short
So from infant to geriatric, trust your own judgment
Live with it and love it

[Chorus]
I want a bitch I can trust, some niggas I can trust
Accountants lookin' over my figures I can trust
A lawyer that's fightin' for my decisions I can trust
Damn my nigga, trust, I can never get enough
Or Rugers I can trust, shooters I can trust
Goons that know how to spot out a Judas I can trust
And if I can't trust you, the fuck is you here for?
Some of you niggas' true colors becomin' clear more",Nas,Trust,
"[Intro]
The unauthorized copy
Dedication to my children, my child, Destiny Jones
To my niece and nephews, Suree, Malik, Jabari
The world is yours
Acknowledgements: first off I wanna thank God
And I wanna thank everybody for helping me out with this
Couldn't do it without you. Chapter 1

[Verse 1]
January 28, 1968
Born into this world, William Griffin The Great
Chapter 1, Wyandanch, Long Island
Scientific rhyming invented a new style when
He met with Eric Barrier from East Elmhurst
The melody they created was the first
Burst on the scene 1986, with clap to this
'87 dropped a classic disc
The facts is the tracklist was like full
The vocals, the beats, according to Marley Marl
Recorded in my hometown Queensbridge
That's why it's so relative
This biography was unauthorized
I spit it how it was given to author Nas
William changed his name at sixteen to Rakim Allah
Cause Clarence 13X had New York on lock
Gods on every block, jams in every park
I remember hearing Kurtis Blow saying
""It can't get better than this""
'Til Run DMC blew my brains to bits
From leather coats to shell toes to the Stan Smiths, to Dapper Dan kicks
First million-dollar deal ever in rap
18th Letter did that
From 4th & Broadway to Uni to MCA
We followed the leader to Harlem's Apollo Theatre
Supreme, Rap and the 50 that don't rap
Fort Greene, Queens, Long Island wolfpack
Paid In Full posse, hot they was on
And Ra had his firstborn
With the next line I'ma be easy
His wisdom's name is Fifi
EPMD put a record out, was dope
Tension spread, and I quote
""Smack me and I smack you back""
Sounded like the answer to the ""I Ain't No Joke"" track
For a second it ain't look good
Little tension buzzing from Wyandanch to Brentwood
Misunderstood, all forgot
At sixteen when I met Freddie Foxxx
Toting burners, the whole coast's most concern was
How has Rakim's flow made Christians convert with Islamic ways
Let The Rhythm Hit 'Em was the third LP
A sophisticated mean one
Before similar voices were King Sun
A few others, but sooner or later, the game was Ra's kingdom
At sixteen, son was watching him, mesmerized
Respect, not jocking him, was so amazing, besides
He came on the stage with lasers in his eyes
Walk with me now

[Outro]
Unauthorized Biography of Rakim
Epilogue: Mother was a jazz singer
Nephew to R & B legend Ruth Brown
Discography: Paid In Full, Follow The Leader, Let The Rhythm Hit 'Em, Don't Sweat The Technique
That's the end of the group, went on for solo
Dropped ""The R"", then The 18th Letter, then I think something, The Master
Was signed to Aftermath
Scheduled to release an album Oh My God with Dr. Dre
The album was dismantled because of creative differences
The end
To the new beginning, yeah
Next book, KRS-One. Peace",Nas,U.B.R. (Unauthorized Biography of Rakim),
"[Intro]
Yeah, real conversation for that ass
(It's what they want) huh
(It's what they want) what you say? Can't hear you man
(It's what they want, huh) speak the fuck up
(It's what they want) word
(It's what they want)

[Verse 1]
Nastradamus, skama lit, know when I rep
Flow when I'm set, I got the chips to make a Lotus my whip
Gold on my neck was once a code of respect
For high rollers and vets
Now it's loads of baguettes
Prefer a MAC-10 over a TEC
No matter sober or wet, I smack soldier cadets
Trees that might eject my hype back
Famous phrase ""Nigga, light that""
Hoes you fuck ask you: 'Where your ice at, dunn?'
It's all about Playboys when we was young
Could only get tongue, then finally we can cum
Busting in hoes, guzzling 4's
Crack blitz, '86, you turn hustling pro
From bottles, to seven in your hand
To fake Pepsi's, to get to the crack, unscrew the can
Gleam blunted, seeing 100's, stacks of boy with a lean on it
We got it if the fiends want it
The whole block singing the same theme ""Don it""
Fuck it, too many crabs in the bucket
If it's ice work, I'm gonna truck it
You gotta love it, you gotta love it

[Chorus]
(It's what they want) fuck it
(It's what they want) you gotta love it
(It's what they want) fuck it
(It's what they want) you gotta love it
(It's what they want) fuck it
(It's what they want) you gotta love it
(It's what they want, huh)
(It's what they want) (it's what they want)

[Verse 2]
Some girls get too emotional, fanatic extremist
Compulsive, with malice incentives, the foulest of bitches
Hunger my riches, her childish wishes
Be suspicious of those sleeping with fishes, them hoes
Conspicuous and it shows, tricking this dough
Kicking this flow, slip and you fold
So when your click roll, I let my clips go
Niggas on opposite poles
I got that confident soul, for those locked in a hole
Inhumane, living hostile opposed
To living on the street, proper from my top to my toes
Aeropostale my clothes, Vernon niggas in suburbans with liquor
Preposterous foes, finicky foul niggas
See niggas and blacks, there goes a loud difference
Coke sniffing, tapping 13 year old chickens
You can't be a kingpin when you snitching
Regardless, we still make you a target
We shoot you in jail, chrome objects
Hit you in your own projects, it's street-onomics
This rhyme is edited, credited through ebonics
Miserable cats, hunger paining
Get off your ass, stop complaining
My crew be in Montego Bay margariting, marinating
While you home, waiting your arraignment
This thug life you claimed it, I make millions from entertainment
Now back in the hood, certain cats, they wanna kill me
They ice grill me, but on the low, niggas feel me
You gotta love it, you gotta love it

[Chorus]
(It's what they want, huh) fuck it
(It's what they want, huh) you gotta love it
(It's what they want) fuck it
(It's what they want) you gotta love it
(It's what they want, huh) fuck it
(It's what they want, huh) you gotta love it
(It's what they want)
(It's what they want)
(It's what they want, huh)
(It's what they want, huh)
(It's what they want)",Nas,U Gotta Love It,
"[Produced by L.E.S]

[Verse 1]
Uh...
Pacino life, G a roll, casino dice
At the Mirage, Vegas strip, neon lights
Gamblers, puffin' cigars, couples and stars
Flashin' cameras, dealers, shufflin' cards
Spent the weekend, already miss New York and it's odd
'Cause I'm the first to say it got too many hustlers who rob
I never hang out, when we do we bust the .45
'Cause shells comin' back at us while we jump in the ride
Flyin', duckin', our bitches in the club cluckin'
Tellin' my wife who I was dancin' with like I was fuckin'
Flew back, Monday evening from Nevada where the sun was beamin'
To the concrete jungle of cement
Limousine's from LaGuardia airport, sleepin'
Told my dogs peace, kept it movin', I was beat when
Got to my crib, where the hell my keys went?
Ringin' the bell, heard a yell but wasn't sure
Dropped my luggage to the ground, put my ear to the door
Slow music, H-Town, no that's down low
My baby's, drop Mercedes is parked, I creep around yo
To the back, she must be inside and can't hear
Probably upstairs, in the mirror, doin' her hair
I walked in through the back door entrance
Shocked it was unlocked, when I walked in, I smelled incense
Chased by a weed aroma, empty Guinnesses
And lipstick marks on like three empty Coronas
A pair of blue jeans on the carpet; size 12 Timberlands
Somethin' swingin' on the ceiling fan, I stopped it
Swingin' slower and slower
On the last swing I saw it was a G-string and heard laughter
Thought about my nine-side Glock but somethin' made me disregard it
Started my way up to where the noise and music was at
Froze, I couldn't react
Bedroom door opened a crack, seen wifey layin' with some nigga
Mumblin' shit, he had one hand on her ass
And she was rubbin' his dick, toastin' wine glasses
Cherry scented candles was lit, couldn't handle the shit
Searchin' for words I found none, without a sound
I left the house with a sick smile and took my gun
Now I'm out buggin', whylin', what I'm gon' do?
Call my man Horse, meet me outside, I'm comin' through

[Chorus]
I thought you loved me
I thought you cared for me
I thought you needed me
Did you believe in me?
I thought you loved me
I thought you cared for me
I thought you needed me
Did you believe in me?

[Verse 2]
Got up with Horse, showed a look on my face was mad lost
I ain't know whether to cry or just, try to laugh it off
""Son you home early -- they wiped you out that quick?""
I said, ""Nah,"" showed him the plastic with nine in the clip
Hopped in the whip, popped in the disc, pressed play
To the Grand Central, from the Van Wyck Expressway
I said, ""Bet you'll never guess in a million years
What I just saw happenin' -- and probably still is
Snuck in my crib - some nigga fuckin' my wiz
I saw dem, they ain't see me, I ducked and I slid
I'ma grab shorty, I need you to grab the nigga for me""
Just when I thought I found love, she shitted on me
Shopped in Vegas, a present, for our engagement
20 G's on a ring I would have hit her today with
My surprise couldn't match the one she had for me
We pulled up, he was walkin' out the house backwardly
Parked in the back of my house, they couldn't see us
Ran to the side of my house, cocked the heater
Walked to the front when I talked he had jumped
Bitch tried to slam the door shut, got caught in Horse foot
Shot the Spanish kid in the rib, drug him in
Grabbed her face, say goodbye to your undercover friend
One between the eye, she's died, by mistake
Must've held the gat too tight, pointed at her face
Heard somebody knock -- Horse helped me hide the bodies
Heard si-rens, I guess we goin' out like kamikaze
We surrounded, red lights flashin', who's inside?
Came out a bullhorn, I'm contemplatin' suicide
Horse asked me for the MAC, he gave me dap, one love
Cocked the strap, then he ran out the back
Mad shots couldn't tell what was goin' on
Sat on the floor near my dead girl, put her in my arms
Pulled her ring out my pocket I was savin'
Put it on her ring finger cocked the Glock, and started prayin'
To Muhammad and Allah, the most beneficial
Through you, all things are possible, I know you're listenin'
I never meant for this to happen, I never dreamed
This'd be my fate, such a grotesque, murder scene
On that note, same time, the cops busted in
Kissed my lady, her blood on my lips, I said ""Amen""
Put the nine to my head, pulled the hammer, held her close
Squeeze the toast, said to her, ""Now unto God, we elope""
.. we elope

[Outro: Cop]
Stupid fucking niggers",Nas,Undying Love,
"[Sample]
""They did not have the power to stop Louis Farrakhan
They were trying to touch on and thieve envy within the leadership
But as a general and a man that rose through the ranks through discipline
His presence inspired those men with the discipline he imposed on his own life
Louis Farrakhan""

[Verse 1]
Uhh, yeah, wow..
No revolutionary gets old or so I'm told
You're left full of bullet holes when you tell the people go free
Oh, it's a matter of days before they try to take me
I heard gun shots rang; his bullet's got my name
I ain't see 'em take aim, I dreamt this day came
'Cause I stood in the face of damnation
Satan spat at 'em, flat out disgraced 'em
He want my blood, why me?
Why not the fake ones who deserve death, man?
Fuck it, I'll take one, 'cause stop me
But can't stop a whole nation of millions who feel you deceived them
They believe in reparation makes it even
So I'm deadly now because of one reason, they listening
In Budapest, Japan, China, and Switzerland
We getting it in son
Another bullet pass by, missed me
Wondering who plotting to get me?
Alphabet boys still plotting against me
To hush me and stuff me in the pockets of history
You won't remember why they came to clip me
When time go by you'll soon forget me
They say he was the king of bling, jewels, and Bentleys
Then they use one of my lines just to prove I'm guilty
Don't let 'em kill me...

[Sample]
""They did not have the power to stop Louis Farrakhan.""
""They did not have the power to stop Louis Farrakhan.""
""They did not have the power to stop Louis Farrakhan.""
""They did not have the power to stop Louis Farrakhan.""

[Verse 2]
Some revolutionaries do live long
Am I one of them? Guess we'll know in due time
Everybody has rights, can I use mine?
Can I rock shine? Can I have a girl that's too fine?
Got a swell life, tell me will I lose mine?
Every time I turn around somebody new dying
Let's start living, À la carte, Escargot
Escobar, invest my millions
Mansion for the wife, the rest for the children
Knowing that they coming anytime
But until then, i'm at large till they shoot me
Million dollar stones in my camouflaged Gucci
Giving you this crack like Pookie
To question the system, be the resistance
No matter what color you are, everybody niggers
Or you can stand by or watch or you can march on with us

[Chorus]
Some revolutionaries get old although I'm told
You'll get a left full of bullet holes when you tell the people go free
Oh, it's a matter of days before they try to take me

Some revolutionaries get old although I'm told
You'll get a left full of bullet holes when you tell the people go free
Oh, it's just a matter of days before they try to take me...",Nas,Untitled,
