lyrics,artist,song_title,featuring
"Bet it, bet it taste like candy {*3X*}

[Missy]
I broke up wit my ex I couldn't take his sarcasm
Everytime we bone I had to fake an orgasm
Moanin and groanin tried to make him feel manly
I'd rather use my toys, plus my hands come in handy
I finally told him that my heart was somewhere else
Whenever we sexed I wished that he was someone else
That dude that approached me at the bar the other night
That be the mister right and hot enough to melt some ice
I think I'm in love like Beyonce be with Jigga
It's not his major figure that want him to be my nigga
He got that magic stick that make my little pussy quiver
Juices runnin like a river slowly down my kitty litter
Boy I'm so glad I found a nigga like you
A thug like you to make a girl say - oh
Hope he feel as strong as my po hah do
With you by my side its like I'm drunk off boo

If you be my man only my man I wouldn't mind tastin your magic stick, magic stick
If you don't cheat or sleep around ain't nothing wrong wit tastin your magic stick

[Hook]
I bet it taste like candy, made to melt in my mouth
I know you got plenty, baby you the shit
Now what you workin wit candy made to melt in my mouth
I know you got plenty, I like the way, I like the way
I like the way, I like the way

[Interlude]
I like the way you work your stick boo
The way you work it like voodoo
The way you wind and you wind and you grind
Don't stop the way you work your stick
Baby the way you work your stick
Baby keep on and keep on and keep on keep goin

[Missy]
My ex boyfriend had to go
He didn't know how to work that magic stick
But I found a guy that sure do love
It's so true his love is cla-hassic yeah oohhh

[Hook]

[Interlude]

[Missy]
I could play Janet you could play J.D
If you like Beyonce you could play Jay-Z
Check for them other chicks cos they not me
They're just some copy cats there's only one Missy
M-to the I double ss don't test
I'm hard as the cushion on a bullet proof vest
But you got me whipped like slaves in the days
You're cool as the shade and ice and lemonade
I think I wanna marry you baby I will carry
Guess it's necessary and on the contrary
You be mister right and mister legendary
The more I fall in love the more it gets scary",Missy Elliott,Meltdown,
"[Missy Elliott]
Please stand UP!
In 2005, the industry will be pussy-whipped
It won't be EA-SY

[Scratched] Mommy look good yeah mommy look right

[Missy Elliott]
They like mommy with the cute face, can I get a date
Mommy got a cool shake, mommy make 'em wait
Papi havin trouble tryin to keep up the pace
Mommy got a hook I let my pussy be the bait
Mommy got that good shit, that really good shit
The type of chick you get with, that really good shit
Mommy got them niggas goin crazy for the ass
Call me Flash, make a dash, get a nigga for his cash
Mommy nuck and buck with a quick uppercut
Mommy sport shell toes, I put my Nikes up
I used to dress D-boy, now I dress girly
Wake up real early with my brais lookin curly
Mommy let 'em know who she is, what she 'bout
Yeah she 'bout money, mommy turnin niggas out
Mommy got bills, car sit on big wheels
In the club mommy chill while them haters ice grill

[Hook: Missy Elliott]
Mommy cute like Fendi suits
Mommy fresh these my real breasts
Mommy sex cause mommy groan
Mommy be that good shit at home
Mommy, mommy, mommy, mommy
Damn mommy, roll like armies
Mommy ass like a Cadillac
Mommy give 'em heart attacks

[Missy Elliott]
They call me lil' momma lookin big in my Hummer
Momma on the corner, lil' momma be a stunner
Fly to the Hummer quick faster than a runner
Foot on the gas, VROOOM, engine gunner
Mommy look good, yeah mommy look right
Mommy stay hood, mommy be yo' type
Mommy get excited, mommy ask you to bite it
Mommy know you like it, tell papi don't fight it
Capital M-O-M-M-Y
Mommy got 'em pussed, take any chick guy
Mommy got a deal, mommy spit shit real
Mommy give 'em chills when she wear high heels
Mommy get the money get the money get the money
Mommy find a man who can go and get it for me
Mommy look fresh in Respect Me sweats
Stay best dressed, showin off my breasts

[Hook]

{*beat changes*}

[Scratched] Mommy get the money {*repeat 4X*}

[Missy Elliott]
Yeah mommy get buck like whoa lil' momma
Back it up like whoa lil' momma
When she shake it like whoa lil' momma
She get naked like HOLD UP MOMMA
Mommy be a freak, mommy let the world know
Mommy want 'em lickin from her head to her toe
If papi say no then lil' papi gotta go
If he broke no no mommy kick him out the do'

[Hook]",Missy Elliott,Mommy,
"[Intro: Lady Saw & (Timbaland)]
It's all about (Yo)
Lady Saw and Missy (Can you feel me?)
An the next thing is about (Yo)
The big Bashment party (Can you feel me, what?)
I'm feelin' you Timbaland, I'm feelin' you (Yo)
Yo! (Can you feel me, what?)
And we wind up when we a listen dis now, check, ay!

[Verse 1: Missy Elliott]
There's the party
I'm up in the club and I'm drinking
I'm drunk off the Alizé
As I hear the record spin it seems to take over me
So I move side to side and it's something inside that controls me
As I walk to the D.J. and I say

[Chorus: Missy Elliott]
""Mr. D.J., spin it one more time
We gonna play it back to back, we gon' rock it two times
Move your feet with me, move your hands with me
See how easy it's gon' be for you and me, you see
Mr. D.J., spin it one more time
We gonna play it back to back, we gon' rock it two times
Move your feet with me, move your hands with me
See how easy it's gon' be for you...""

[Verse 2: Missy Elliott]
You say you're a baller
'Cause you up in the club, fakin' like you got dough
With your dollars
To my people, spend they money, let me hear you holler
We're gon' party like no other party, don't stop 'til the morning
But before I go, this is what I say

[Chorus: Missy Elliott]
""Mr. D.J., spin it one more time
We gonna play it back to back, we gon' rock it two times
Move your feet with me, move your hands with me
See how easy it's gon' be for you and me, you see
Mr. D.J., spin it one more time
We gonna play it back to back, we gon' rock it two times
Move your feet with me, move your hands with me
See how easy it's gon' be for you...""

[Break: Timbaland distorted]
M-I-S-S-Y
Y-S-S-I-M, M-I-S-S-Y
M-I-S-S-Y
Y-S-S-I-M

[Verse 3: Lady Saw]
Yo, Mr. D.J., play that one more time
So me and Missy Elliott can move we waistline, yo
Tell the guy don't come waste we time
'Cause we under the ganja plus the red wine, yo
There's a party over here so say it's phat, ya know
Let go me hand so me can look for man, ya now
You see me face and me know that me red, ya know
Buy all the bar 'cause me friend them rich, ya know
Know, know, uh, what me say? Yo, yo
We'll be dancin' until tomorrow
No other party is slammin' you wan go
Sweatin' and wettin' like me in a mi sauna
Fit like me just done a dance with me tae-bo
Bo, bo, uh, what me say, me say, yo
Tell the D.J. fi play an no batta stop
Spin it again rewind from the top
Misdemeanor, the Saw, plus the Elliott
When we drop ya da'no that's uh road
Block, block, block, ya can't block
Road block, block, a road block
Ya da'no it's all about Missy Elliott
Ya wan star ever thing is ever thing, seen?
It's a party, and ya da'no it's all about weight, ya!
Ay, cut!

[Instrumental Outro]",Missy Elliott,Mr. D.J.,Lady Saw
"[Grand Puba]
Yeah, Missy Elliott, Grand Puba

[Missy Elliott]
Y'all don't really know who I am, God damn
I'm like grease in the frying pan cause I am
Bacon, eggs, toast, butter
Smooth sexy lover more FRESH than others
Go ask your brother if y'all don't believe
I control the industry cause Missy in the lead
{*scratching*} Uhh, I'm talkin to you man
With my upper hand, the fans call me Dapper Dan
When I was young my pops, throw rocks
Always shit talk to my moms and call the cops
Couldn't wait 'til I was nice and grown
Sick of daddy mouth 'til six in the morn'
On and on and on 'til the record scratch
And if I made a few scraps I would never come back (YES!)
Take moms with me and a few ADAT's
And make a song about that and tell pops it's a wrap (YES!)
Oah-KAYYYYY!

[Scratched] hold up

[Hook 2X: Missy Elliott]
Y'all don't really know my life
Y'all don't really know my struggles and how much liquor I guzzle (YES!)
Y'all don't really know my fears
And how many years to get here but I'm ready to rumble

[Grand Puba]
Yeah, I be that throwback cat, I throwback 'gnac
I spit hot raps, then I check my traps
Pockets stop the bulk, green up like the Hulk
Ram up in somethin like that nigga Marshall Faulk
I'm a low key nigga, a O.G. nigga
Entertain my guests in ""The Basement"" like Tigger
Grand Puba and the name ring bells
And if it ain't about paper I don't waste my sells
So the new school new school need to learn yo
I burn baby burn like a Hunt's Pointe ho

[Missy Elliott]
Yo yo Puba, hold up
Let's take 'em back on some ""411"" shit
MA-RYYYY!

{*beat changes*}

[Mary J. Blige]
I'm Mary J. Blige, for a fact I don't rap
I'm known around the map to always make a comeback
I went through some struggles fightin with my ex-lovers
Stayed in lots of trouble, blessings then I had recovered
Had to pay them bills, the places I lived
Messin with them cats that's said to get I had to give
I had to tell them back up cause I was quick to smack 'em up
I didn't give a WHAT, Mary J. would act up

[Hook: Missy] + (Mary)
Y'all don't really know my struggles
(I had two or three jobs I had to juggle)
And all them liquor shots from the pain I covered
(Strugglin from the break-ups with my lover)
(Y'all don't know the half) Don't know the half
(I'm better off now that was in the past)
I had to take the good stuff with the bad
Now I'm (thankful for the little things that I have)

[Scratched] I'm Mary J. Blige, for a fact I don't rap
[Scratched] Grand Puba, and the name ring bells
[Scratched] I'm Mary J. Blige, for a fact I don't rap
[Scratched] Grand Puba, and the name ring bells",Missy Elliott,My Struggles,"Grand Puba, Mary J. Blige"
"[Intro: Beyoncé, Missy]
There ain't nothin' out there!
A Missy Elliot exclusive

*phone ringing*
I know one thing Beyoncé better not answer this phone
Hundred ladies ain't free, I ain't got no money either shoot
We 'posed to been at the club
Hello?
Beyoncé I know you ain't lettin' dat broke down, insecure
LL Cool J wanna be nigga keep you in da house for another Friday
Yo just, just go ahead I'mma stay here wit' my man
Ain't nothin' out there for me

[Verse 1: Beyoncé (Missy)]
My man don't like my friends
(Girl yo man ain't no good why he tryin' to keep you in?)
He say they influence me
(If I was an influence I woulda been said leave)
But boy I love him so
(Girl we late for the club, why you still don't wanna roll?)
Cuz I got my prize right here
(See, the guys at da party)
Ain't nothin' out there for me (Come on)

[Chorus: Missy & Beyoncé]
Ain't nothin' out there for me, this is where I wanna be
I done already been in the streets
And ain't came across nothin' so sweet
He's the only man that I love, and I don't need more than one
So don't worry when I'm hangin' out
He's the only one that I'm thinkin' about

[Verse 2: Beyoncé (Missy)]
I know he's insecure, everytime I leave out the door
(You lettin' him spoil yo' night? Live ya life, you ain't even his wife)
He ain't gotta worry bout' me cuz' I got somethin' more sweet
(Oh, you must got a diamond ring)
And I know I'm so lucky ain't nothin'

[Chorus: Missy & Beyoncé]
Ain't nothin' out there for me, this is where I wanna be
I done already been in the streets
And ain't came across nothin' so sweet
He's the only man that I love, and I don't need more than one
So don't worry when I'm hangin' out
He's the only one that I'm thinkin' about

[Bridge: Beyonce]
I really love him, he's my baby fo sho (my baby)
I can show him, I love him more then ever before (And I love him)
And he don't know I'm in love
Like the time that we met (I adore him)
I adore him and no man has come closer then that (I love him)

I really love him, he's my baby fo sho (my baby)
I can show him, I love him more then ever before (And I love him)
And he don't know I'm in love
Like the time that we met (I adore him)
I adore him and no man has come closer then that (I adore him)

[Chorus: Missy & Beyoncé]
Ain't nothin' out there for me, this is where I wanna be
I done already been in the streets
And ain't came across nothin' so sweet
He's the only man that I love, and I don't need more than one
So don't worry when I'm hangin' out
He's the only one that I'm thinkin' about

[Outro: Beyoncé, Missy (Beyoncé)]
Look, you goin' or what?
Go ahead I'mma stay here wit' my man
Ain't nothin' out there for me
There's a lotta guys wit' cash and they like to spend money fast
Now is you sure about dat?
I'm chillin' wit' my man wha part don't you understand?
Yeah I'm sure about dat
I think you should really go, I heard the party is outta control
Make sure you sure about that
I don't care about no club
Cuz my man is all I love, yeah I'm sure about that
Don't let em' blow ya high, go out and have a nice time
Is you sure about that?
Girl I do not get high and wit' him I'm spendin' all my time
Yeah, I'm sure about that
Ok stay wit cha man, I'll be at the club doin' my dance, woo! (You’re the only one that I'm thinkin' about)",Missy Elliott,Nothing Out There for Me,Beyoncé
"[Intro]
Flip da beat
Oh yeah I'm feelin this one
You remember back in the old school days
You used to have joints like this
And you'd be up in the club dancin like your moms and your pops
Hehe, I know y'all know what I'm talkin about
So we gon' flip it like this, ooh, ooh

[Verse 1]
Before you take me out let's, have a conversation
No touchy touchy cause it might lead to havin relations
Let's get to the point, boy, no abbreviations
Don't wanna give it up too quick, I wanna build up anticipation

[Chorus]
Once you get me will you know how to act
Will you do me right (Ooh, I need to know, I need to know)
Once you get me will you keep my pockets fat
Keep me lookin tight (Ooh, yeah)

[Verse 2]
I wanna give it some time and, get to know each other
Let's be friends before we think about being lovers
Ain't no need to rush it, if this is forever
If you wait on this love, I promise it'll get mo' betta and betta

[Chorus]
Once you get me will you know how to act
Will you do me right (Ooh, I need to know, I need to know)
Once you get me will you keep my pockets fat
Keep me lookin tight (Ooh, yeah)

[Bridge]
Flashlights (flashlight)
Neon lights (neon light)
Party rides, all night
Love me right, keep me lookin tight (lookin tight)
So nice (so nice)
That's what I's like

[Chorus]
Once you get me will you know how to act
Will you do me right (Ooh, I need to know, I need to know)
Once you get me will you keep my pockets fat
Keep me lookin tight (Ooh, yeah)

Once you get me will you know how to act
Will you do me right (Ooh, I need to know, I need to know)
Once you get me will you keep my pockets fat
Keep me lookin tight (Ooh, yeah)

Once you get me will you know how to act
Will you do me right (Ooh, I need to know, I need to know)
Once you get me will you keep my pockets fat
Keep me lookin tight (Ooh, yeah)",Missy Elliott,Old School Joint,
"[Intro]
Ooh, I don't want I don't need I can't stand no minute man
I don't want no minute man
Ooh, here's your chance be a man take my hand understand
I don't want no minute man
Ooh, ooh, ooh, ah, ah, ooh, ooh, ah

[Verse 1]
Boy I'mma make you love me, make you want me
And I'mma give you some attention, tonight (Shut up!)
Now follow my intuitions, what you're wishin'
See I'mma keep you up all night (all night), for a long time
So start countin' away

[Hook]
Break me off, show me what you got
Cause I don't want, no one minute man
Break me off, show me what you got
Cause I don't want, no one minute man
Break me off, show me what you got
Cause I don't want, no one minute man
Break me off, show me what you got
Cause I don't want, no

[Verse 2]
Tonight I'mma give it to you, throw it to you
I want you to come prepared, ohh yeah (Oh yes)
Boy it's been a long time, a crazy long time
And I don't want no minute man, and that's real
Give it to me some more

[Hook]
Break me off, show me what you got
Cause I don't want, no one minute man
Break me off, show me what you got
Cause I don't want, no one minute man
Break me off, show me what you got
Cause I don't want, no one minute man
Break me off, show me what you got
Cause I don't want, no

[Verse 3: Ludacris]
It's time to set your clock back bout as long as you can
I stop daylight, it's Ludacris the maintenance man
Get your oil changed, I check fluids and transmission
You one minute fools, you wonder why y'all missin
On the back of milk cartons and there's no reward
No regards, close but it's no cigar
A hard head make a soft ass, but a hard dick make the sex last
I jump in pools and make a big splash
Water overflowin, so get your head right
It's all in your mind punk so keep your head tight
Enough with tips and advice and thangs
I'm big dog, havin women seein stripes and thangs
They go to sleep, start snorin, countin sheep and shit
They so wet, that they body start to leak and shit
Just cause I'm an all-nighter, shoot all fire
Ludacris, balance and rotate all tires

[Bridge]
Ooh, I don't want I don't need I can't stand no minute man
I don't want no minute man
Ooh, here's your chance be a man take my hand understand
I don't want no minute man

[Hook]
Break me off, show me what you got
Cause I don't want, no one minute man
Break me off, show me what you got
Cause I don't want, no one minute man
Break me off, show me what you got
Cause I don't want, no one minute man
Break me off, break me off, break me off
Cause I don't want, no one minute man

[Verse 4: Trina]
You know lil' mama ain't with that quick shit
You better break me off stiff tongue or stiff dick
One minute, two minutes, three minutes
Hell naw, to please me you gotta sleep in it
I see you talk a good game and you play hard
But if I put this thing on ya, can you stay hard?
If not, you better keep your day job
Cause I'm looking for a man to make me say God
I'm off glass and you know this
I'll work your ass out like aerobics
So baby stay focused
Start off slow and then speed it up
Baby show me what you got, is you a G or what?
If you can't beat it up then eat it up
Put a cherry on top, whip cream it up, What?

[Outro]
Break me off, show me what you got
Cause I don't want, no one minute man
Break me off, show me what you got",Missy Elliott,One Minute Man,"Trina, Ludacris"
"[Pharrell]
Beware, you're now listening to the sounds
Of Mis-demeanor
Turn everything up, all levels
All my fucking levels
Turn that shit the fuck up
Huh? What? What?
Is that a two-track?

[Bridge: Missy]
Missy be the name and y'all should already know
Been around long, Scarface sold coke
Shimmy shimmy ya, shimmy yo she ya
Let me grab the microphone and I'm gone take it away

[Verse 1]
Every time I spit I blow one or two speakers
Top model diva but my name not Eva
Yeah I bring fever rocking classic adidas
I'm straight off the heater ripping needles off the meter
Here I go, flip my flow
Back it up then I drop it low
It's a must cause I'm dangerous
I'll be a hassle on the busta call me angel dust
I talk shit di, didn't stutter
2005 MC's in trouble
You run for cover hide under your covers
Cause you gone need more protection than a magnum rubber

[Hook: Pharrell]
Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's

Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's

Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's

Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's

[Verse 2]
Missy finna spit shit simply raw
Misdemeanor always make MCs feel small
Stick you on the table with a plastic cup
Say grace, then eat ya ass up
Y'all just rookies, virgins, and nookies
Not my competition you skip or play hookie
Ain't nobody here that can tear the track up
And naw I ain't done rapping so shut the hell up
Keep it simple every time I flow
If you step to me I shall throw blows
Raise up like I's break nose
I ain't about talking I'll lay 'em down slow
And for sure y'all know
Misdemeanor got 'em by the neck hit 'em low
Ice cold heart like zero below
If you wanna battle me then playa say so

[Hook: Pharrell]
Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's

Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's

Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's

Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's

[Verse 3]
Let me tell you what I'm all about
About spitting hot rhymes on out
Yeah Pharrell did the beat oh yes
And the way he put it down he make it sound so (fresh)
I be the best don't second guess
When it comes to other rappers bout it boy get flexed
When I say I'm tight as wife beaters
Missy bout to teach you how to follow the leader
Hit the club in a blue two seater
Looking like I'm finna cock a nine millimeter
Get out with my high hill cuffs
Twisting my ass cause I know what guys want
Licking my lips like I'm taking him home
Teasing and teasing I'm faking the funk
Shaking my titties like I wanna bone
Bend over slow then I tell him I'm gone

[Hook: Pharrell]
Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's

Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's

Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's

Ah, ah, on
Ah, ah, on
Ah, ah-ah, ah-ah
Ah, ah, on and it's",Missy Elliott,On & On,Pharrell Williams
"[Intro]
What time is it?

[Hook]
Tonight it's partytime, it's partytime tonight
Tonight it's partytime, it's partytime tonight
Tonight it's partytime, it's partytime tonight
Tonight it's partytime, it's partytime tonight

[Verse 1]
Check this out
A lot of hip-hoppers, y'all just small talkers
Y'all could risk getting cut off like some knickerboxers
Y'all gone flop and y'all better off playin soccer
Misdemeanor my demeanor be the club rocker
My flow proper keep my goodies in a locker
Not a artist shocker but I am a shot of vodka
Private stalker number one game talker
When I start it up, there will be not one stopper
Fuck around and get your dome cracked like a cracker
Matter fact I'll break your bones like a chiropractor
Never slack up I rack up and leave you fractured
On the curb wicky word wicky leave you fractured
Haters all in my face can you please back up
Hater smilin in my face you need to be an actor
Beat jacker call for backup
'Cause I smick smick smack ya now tell me who's badder

[Hook]
Tonight it's partytime, it's partytime tonight (Say What!)
Tonight it's partytime, it's partytime tonight (What Time Is It!)
Tonight it's partytime, it's partytime tonight (True In Deed!)
Tonight it's partytime, it's partytime tonight (Holla!)

[Verse 2]
Check it
Most individuals swear they invisible
Guys think I'm more important than the Superbowl
Rhymin is a ritual now pay me my residual
'Cause everyday and all day you hear me on your stereo
I'm in the centerfold I make guys lose control
In the studio I'm droppin hits from my booty hole
Ya F'in mulio, y'all don't want to test me yo
'Cause when I'm done ya hair look like Coolio
Now please cool it Joe, Misdemeanor real pro
Ficky ficky real pro wit a ficky ill flow
I kick down doors and I rock many shows
I put a tag on your toe and call you John Doe
Missy be the name and M.E. is my initials
Forget about it like the world forgot Sisqo
Take it to the club pop lock it to the disco
Think you ought to know that it's bout to get physical

[Hook]
Tonight it's partytime, it's partytime tonight
Tonight it's partytime, it's partytime tonight
Tonight it's partytime, it's partytime tonight
Tonight it's partytime, it's partytime tonight

[Verse 3]
I don't care 'cause me do not fear
Boom ti boom ri straight to ya ear
Best beware when you come around here
Don't you dare come unprepared
Misdemeanor watch dem suckerz sleep sleep
Got dem keys to the jeep beep beep
Misdemeanor put it pon ya leak
Ride the beat on the 1 2 treat [BLAH]

[Hook]
Tonight it's partytime, it's partytime tonight
Tonight it's partytime, it's partytime tonight
Tonight it's partytime, it's partytime tonight
Tonight it's partytime, it's partytime tonight",Missy Elliott,Partytime,
"[Intro: Missy Elliott]
Aye yo
It's too many producers (Ha ha)
Is giving off these fraud beats, you know what i'm saying
Your worst mistake is to try duplicate anything that Timbaland make
So, you gone hear this beat one time and one time only
And I'm gone do a lil something on it

[Verse 1: Missy Elliott]
Bitches
I never wanna hang with bitches
Since I turned Missy
Every bitch wanna meet me booty lickin'
My ass they kissin'
But I feel like they way too picky
I used to know a guy name Ricky
Oh really? Don't piss me off
And son, better let ya'll know ya'll lucky
'Cause if I come out buckin'
The whole world better be duckin'
'Cause I roll with Puffy
No doubt, shit turned out get ugly
No matter what you still love me
Me whack, you buggin'

[Chorus: Missy Elliott]
Pass da blunt on the left hand side
Pass da blunt on the left hand side
He got the beats
He got the beats that make me jump, jump, jump
He got the beats
He got the beats that make me rocky dodi dum
Pass da blunt on the left hand side
Pass da blunt on the left hand side
I got the rhymes
I got the rhymes to make you jump, jump, jump
I got the rhymes
I got the rhymes to make you rocky dodi dum

[Verse 2: Missy Elliott]
Niggas
I always keep a good nigga
I get him for his figures, I A-K-A gold digga
See me with him in a jewelry store buyin' glitta
Should I not or should I? I'm a get em, I'm a get em
And uh, bitches
They mad cause I be flossin'
Yeah this pussy costin' the kind that be tossin
You know I'm rockin' 'cause there will be no stoppin'
All that shit you poppin'
What's that shit you talkin?

[Chorus: Missy Elliott]
Pass da blunt on the left hand side
Pass da blunt on the left hand side
He got the beats
He got the beats that make me jump, jump, jump
He got the beats
He got the beats that make me rocky dodi dum
Pass da blunt on the left hand side
Pass da blunt on the left hand side
I got the rhymes
I got the rhymes to make you jump, jump, jump
I got the rhymes
I got the rhymes to make you rocky dodi dum

[Bridge: Missy Elliott]
Bam bam bam bam bili bili bom
Bam bili bili bili bili bili bili bom
I said ""Pass da blunt on the left hand side
Pass da blunts on the left hand side""

[Interlude: Timbaland]
Welcome y'all to Timbaland and Missy hit factory
A lot of people try and sneak in and get the ingredients
But I am da man behind the ingredients
So please come to me with the recipe baby

[Outro: Missy Elliott]
You see me on the videos
And then you want to go and play me on the stereo
Mic check, 1-2-1-2, uh-uh, here I go
My style is supa dupa fly and yours is so so
You see me on the videos
And then you want to go and play me on the stereo
Mic check, 1-2-1-2, uh-uh, here I go
My style is supa dupa fly and yours is so so",Missy Elliott,Pass Da Blunt,Timbaland
"[Intro]
Listen up, everyone!
We have been just informed that there's an unknown virus that's attacking all clubs
Symptoms have been said to be: heaving breathing, wild dancing, coughing
So when you hear the sound ""who-di-whoooo!""
Run for cover, motherfucker!
Woooooo! Ahh, daddy! Ooooo! Ah! oh, ooh!
Pass that dutch (ah), pass that dutch (ooh)
Pass that dutch (ah), pass that dutch (ah)
Pass that dutch (ah), pass that dutch (ah)
Pass that dutch (whoo), pass that dutch

[Verse 1]
Misdemeanor on the flow, pretty boy, here I come
Pumps and a bump make you wanna hurt something
I can take your man, I don't have to sex 'em
Hang 'em out the window, call me Michael Jackson (hehehee!)
I'm a pain in your rectum, I am that bitch y'all slept on
Heavy hitter, rhyme spitter, call me Re-Run
Hey, hey, hey, I'm what's happ'nin
Hpnotiq in my drink (That’s right!)
Shake ya ass 'til it stink (That's right!)
Mr. Mos' on the beat (That's right!)
Put it down for the streets (That's right!)

[Chorus]
(Who-di-whooooooooooooo!)
Pass that dutch, pass that dutch
Pass that dutch, pass that dutch, pass that dutch
Come on, pass the dutch, baby! (ahh!)
Shake-shake shake ya stuff, ladies!
(Who-di-whooooooooooooo!)
Pass that dutch, pass that dutch
Pass that dutch, pass that dutch
Pop that, pop that, jiggle that fat (ahh!)
Don't stop, get it 'til ya clothes get wet

[Verse 2]
Number one; drums go bump, bump, bump
This beat here will make your pum pum jump
If you's a fat one, put your clothes back on
Before you start putting pot holes in my lawn
Oh my gosh, oh my gosh
I'm under attack like my name was Saddam
I am the bomb from New York to Milan
And I can write a song sicker than Jeffrey Dahm'
(Woop woop!) Don't touch my car alarm
Break in my car, you will hear ""Viper Armed""
I've been a superstar since Daddy Kane was raw
I'm live on stage, c'mon and give me some applause
""Thank you! Oh, thank you, you all are so wonderful!""

[Chorus]
(Who-di-whooooooooooooo!)
Pass that dutch, pass that dutch
Pass that dutch, pass that dutch, pass that dutch
Come on, pass the dutch, baby! (ahh!)
Shake-shake shake ya stuff, ladies!
(Who-di-whooooooooooooo!)
Pass that dutch, pass that dutch
Pass that dutch, pass that dutch
Pop that, pop that, jiggle that fat (ahh!)
Don't stop, get it 'til ya clothes get wet

[Interlude]
Listen up, motherfuckers
You have five seconds to catch your breath
Five, four, three, two, one

[Verse 3]
Pop that, pop that, make that money
Just keep it going like the Energizer Bunny
Shake that, shake that, move it all around
Spank that, yank that, dutch back now
Freak him, freak her, whatever your choice
Didn't come to judge, I came to get ya moist
Scream ""Who-di-whooooooo!"", now my voice is lost
Can I get a ride on the white horse?

[Chorus]
(Who-di-whooooooooooooo!)
Pass that dutch, pass that dutch
Pass that dutch, pass that dutch, pass that dutch
Come on, pass the dutch, baby! (ahh!)
Shake-shake shake ya stuff, ladies!
(Who-di-whooooooooooooo!)
Pass that dutch, pass that dutch
Pass that dutch, pass that dutch
Pop that, pop that, jiggle that fat (ahh!)
Don't stop, get it 'til ya clothes get wet

[Outro]
Pop that
Pass that dutch, baby!
Jiggle that fat",Missy Elliott,Pass That Dutch,
"[Intro]
Imma beat y'all, play that beat (5x)
(This is a Missy Elliott exclusive)

[1st Verse]
When you wanna go around the world (I'm ready)
And if you want me to fight your ex-girl for you (I'm ready 2x)
If you need me to cook you meals (I'm ready)
And if you want me to come and chill with you boy (Suga' I'm ready)

[Chorus]
You don't know how you got me
I've never been in so, but not me
I was always told not to be
Givin' up the [cat] easy

Something you do reminds me
Friends be tryin' to stop me
They can't believe you got me
Givin' up the [cat] easy

[2nd Verse]
When you need a backrub from working all day (I'm ready)
Uh when you need a chick to come over right away (I'm ready) (Like this)
When you need me to wash your clothes boy (I'm ready)
When you need me on the phone to curse out the hoes (Suga' I'm ready)

[Chorus]

Boy there ain't none quite like you
Ask me and I'll always do
Cuz' I got this thing for you
You know what a little [cat] can do
[Repeat]

[Chorus]

I'm ready when your baby momma trips
So just call me come in doin' backwards flips
My darling
Would you like me bust her lips
Cuz' I'm ready, show you I'm the realest chick
And I love you
I'll do what you want me to do
I said I love you
For you I'm more than a crew
I'm Mrs. Do-right
Can't go wrong with me
I said R-E-D-Y
Always on time
Uh, come on",Missy Elliott,Play That Beat,
