lyrics,artist,song_title,featuring
"Want to commit suicide
Cause you've been denied your 9 to 5
You're in 2 deep
If you're over 10
And watch CNN and believe everything
You're in 2 deep
And your 35
And you still survive, idle pon corner side
You're in 2 deep
And your 55
And don't have a child, for your joy & your pride
You're in 2 deep
And yuh riding a freak
And she love how you do it, and your condom deplete
You're in 2 deep
And she seh, ""Baby please.""
And you're weak in the knees and kick off and release
You're in 2 deep
Then you hear from the streets
Seh she full of disease, and you start to sneeze
You're in 2 deep
All months and fi weeks
All food yuh nuh eat, and you weight start decrease
Youre in 2 deep

[Hook]
So don't be in 2 deep
For you wi' incomplete
When you drop in the streets
You wi' drop in 2 deep

And don't be in 2 deep
For you wi' incomplete
When you drop in the streets
You wi' drop in 2 deep

[Verse 2]
You a war 'gainst the Beast
And when things fi squeeze, that's when you-a freeze
You're in 2 deep
And you one a bleach
And you drop asleep, and machine a beat
You're in 2 deep
You exault and hype
Like you fling Dandimite, and nuh live gangster life
You're in 2 deep
And a run off you beak
And your thing go breach, and Bad Man go see it
You're in 2 deep
Then if a one police
Find you with yuh piece, and you start to squeal
You're in 2 deep
And you get release
Man a circle you neat, and you think it nuh real
You're in 2 deep
Then true things go steep
You go decide fi sneak some coke in your crease
It's in 2 deep
And go overseas
And same time you reach, dog sniff out you crease
He's in 2 deep

[Hook Repeats]
So don't be in 2 deep
For you wi' incomplete
When you drop in the streets
You wi' drop in 2 deep
And don't be in 2 deep
For you wi' incomplete
When you drop in the streets
You wi' drop in 2 deep

[Verse 3]
You a brag 'bout your wealth
And speak of yourself, like you're someone else
You're in 2 deep
When you just start to grow
But you think you a pro cause you see it inna show
You're in 2 deep
Thin you know everything
And worship the bling and deny the King
You're in 2 deep
Mesmerized by the beat
CD on repeat memorizing my speech
You're in 2 deep

So don't be in 2 deep
For you wi' incomplete
When you drop in the streets
You wi' drop in 2 deep
And don't be in 2 deep
Your papa incomplete
When you drop in the streets
You wi' drop in 2 deep

Want to commit suicide
Cause you've been denied your 9 to 5
You're in 2 deep
If you're over 10
And watch CNN and believe everything
You're in 2 deep
And your 35
And you still survive, idle pon corner side
You're in 2 deep
And your 55
And don't have a child, for your joy & your pride
You're in 2 deep
And yuh riding a freak
And she love how you do it, and your condom deplete
You're in 2 deep
And she seh, ""Baby please.""
And you're weak in the knees and kick off and release
You're in 2 deep
Then you hear from the streets
Seh she full of disease, and you start to sneeze
You're in 2 deep
All months and fi weeks
All food yuh nuh eat, and you weight start decrease
You're in 2 deep

So don't be in 2 deep
For you wi' incomplete
When you drop in the streets
You wi' drop in 2 deep
And don't be in 2 deep
For you wi' incomplete
When you drop in the streets
You wi' drop in 2 deep

You a war 'gainst the Beast
And when things fi squeeze, that's when you-a freeze
You're in 2 deep
And you one a bleach
And you drop asleep, and machine a beat
You're in 2 deep
You exault and hype
Like you fling Dandimite, and nuh live gangster life
You're in 2 deep
And a run off you beak
And your thing go breach, and Bad Man go see it
You're in 2 deep
Then if a one police
Find you with yuh piece, and you start to squeal
You're in 2 deep
And you get release
Man a circle you neat, and you think it nuh real
You're in 2 deep
Then true things go steep
You go decide fi sneak some coke in your crease
It's in 2 deep
And go overseas
And same time you reach, dog sniff out you crease
He's in 2 deep

So don't be in 2 deep
For you wi' incomplete
When you drop in the streets
You wi' drop in 2 deep
And don't be in 2 deep
For you wi' incomplete
When you drop in the streets
You wi' drop in 2 deep

In 2 deep
Incomplete
In the streets
In 2 deep
In 2 deep
Incomplete
In the streets
In 2 deep",Damian Marley,In 2 Deep,
"[Chorus: Stephen Marley]
And it was written
Up in the book of life
That a man shall
Endure forever more
And it was written
Up in the book of life
That a man shall
Endure forever more

[Verse 1: Damian Marley]
Well did you know the pen
Is stronger than the knife
And they can kill you once
But they can't kill you twice
Did you know destruction of the flesh
Is not the ending to life
Fear not of the anti-christ
Did you know that I
Exist before the earth
And did you know my eyes
Are windows to the world
Did you know you can't go to Zion and wear jheri curls
Can't tell the boys from the girls
Your body’s just a vehicle
Transporting yo' soul
It's what’s inside ah people
Is beauty to behold
Fear not of evil
Everyday dem flesh it grow old
Changes of the times take the toll

[Chorus: Stephen Marley]
And it was written
Up in the book of life
That a man shall
Endure forever more
And it was written
Up in the book of life
That a man shall
Endure forever more

[Verse 2: Capleton]
The one ya name, fear is in the eyes of the beholder
And love is in the presence of the love maker
Life is in the words of the comforter
Endure much longer, live much longer
Fear is in the eyes of the beholder
And love is in the presence of the love maker
Life is in the words of the comforter
Endure much longer, live much longer

[Verse 3: Damian Marley]
A vest around his chest and Rastafari is his name
The gift of everlasting life for us to all sustain
Blessing that you all begot
Lessons that you all forgot
Rasta call it shit you not
Do you remember Elijah
And his chariot of flames
Same blood that runs thru my veins

[Verse 4: Capleton]
The one ya name, fear is in the eyes of the beholder
And love is in the presence of the love maker
Life is in the words of the comforter
Endure much longer, live much longer
Fear is in the eyes of di beholder
And love is in the presence of the love maker
Life is in the words of the comforter
Endure much longer, live much longer
Careful how you entertain stranger
Selassie never born inna nuh manger
And I'm never crucify as nuh savior
Elect off himself inna the ruler
Babylon ah nah malfunction well dem a failure
So be careful of dem cellular and pager
Cause I sign see dem I see danger
So dem great but Selaisse I greater

[Chorus: Stephen Marley]
That a man shall
Endure forever more
And it was written
Up in the book of life
That a man shall
Endure forever more

[Verse 5: Drag-on]
Me think me wanna lick upon shots
Upon a bloodclot
And fill the block with bumbaraas cops
Cops mi dun talk you know you watch me walks in
While black woman is getting raped across New Yorks And
Before another brother's in chalks And
I imagine somebody said that's your son dead, see him?
See us we do the crime we do the time
Y'all get away scott-free
So police mi gonna pop you before you pop me
Cause if you get me you got me you shot me
Know'll lot me carry shotty since moms slap me
Cause my room sloppy
The youngest nigga out the camp is me
But nobody pampered me
So you better don't ramp with me
Fi see me, me don't play plenty
Chicks me blazed many
Raised plenty fi dollars
Storm upon mi prada
Watch a bomb holla
Watch 'im run, hit the floor
Told I'm come, come no
Throw ya ganja pon de air
'plah!'

[Chorus: Stephen Marley]
And it was written
Up in the book of life
That a man shall
Endure forever more

[Verse 6: Damian Marley]
So watch for sticks and stones, stumbling blocks in piles
Life is one big road, miles on top of miles
So blessed be the soul that always remains a child
When most people don't even smile
There's a natural mystic, blowing tru the air
So keep it realistic, and always be aware
The truth is crying out, and it's so loud and so clear
But most people won't even hear
Spiritual pollution in the atmosphere
And with so much confusion, can one be happy here
The gift of Rastafari is for all man to share
But some would rather to be so unfair

[Chorus: Stephen Marley]
And it was written
Up in the book of life
That a man shall
Endure forever more
And it was written
Up in the book of life
That a man shall
Endure forever more
And it was written
Up in the book of life
That a man shall
Endure forever more",Damian Marley,It Was Written,"Stephen Marley, Drag-On, Capleton"
"So boom
A mi name jr gong mi dreadful
Woman a tear off mi turin n pull [?]
Mi gyal love mi bad di way mi skillful
It sign an go seal n now di seal pull
Her facial features always youthful
Her eye dem bright like wen di moon full
Mi nah tell a lie she always good fool

For instance boom
Way she love mi bad she no response
Said she love me like a church loves Christians
Said she love me like a rings loves pistons
Love me like a Phone bill loves distance
Love me like da violence love Kingston
Love me like da English love brixton
Said she love me like a bike love kickstand
Give her da loving more dan wat she can withstand

Any guy puttin up a resistance
We knock it down like mohhamed Ally do listance
N if we cyan do di fist to fist dance
We dilly dally n go rise di sixpants
A not ta car nah fit da whole ramingtons
Fi copper shot fi melt down some Lincolns
We have a ting wen name kool afflictions
We clap it up n it a kool afflictions SAABU

A mi name jr gong mi dreadful
Woman a tear off mi turbin n pull [?]
Mi gyal love mi bad di way mi skillful
Love her tall dress but now the tall dress fi pull
Her facial features always youthful
Her eye dem bright like wen di moon full
Mi nah tell a lie she always look good

For instance... Boom hey
She loves like mi love vice sing sans
Love me like a cypress hill love hit bongs
Love me like a Bank book love incomes
Love me like a Salomon love wisdoms
Love me like old people love live long
Love me like Da monkey dem love king kong
Love me like a Farmer love Clarendon
Love me like Bob Marley love St Ann

So Boom
Real tug natti no live long
If me no reach platinum kno mi a lit bong
Your just a king n den thrown inna fish tank
Come on n care if u wana da na wish rank
A boy a dispute major respiction
Kick off he face till it nuh fit description
Amount ah days him affi take injection
And after dat dem still a fill prescription

So Boom
A mi name jr gong mi dreadful
Woman a tare off mi turin n bull [?]
Mi gyal love mi badda wer mi still full
It sign an go see n now dey still pull
Her facial features always good full
Her eye dem bright like wen di moon full
Mi nah tell a lie she always good fool

For instance BOOM
Way she love mi bad she na response
Said she love me like a church loves Christians
Said she love me like a rings loves pistons
Love me like a Phone bill loves distance
Love me like da violence love Kingston
Love me like da English love brixton
Said she love me like a bike love kickstand
Give her da loving more dan weh she can widstand

We tell the guy weh puttin up a resistance
We na e do like mama do dally do listance
N if we cyan do di fist to fist dance
We dilly dally n go rise zi expanse
A not ta car nah fit da whole ramingtons
Pik up a shot wi made doms from Lincolns
We have a ting wen name kool afflictions
We clap it up n it a kool afflictions SAABU

Saabu
A mi name jr gong mi dreadful
Woman a tare off mi turin n bull [?]
Mi gyal love mi badda wer mi still full
It sign an go see n now dey still pull
Her facial features always good full
Her eye dem bright like wen di moon full
Mi nah tell a lie she always good fool",Damian Marley,Jr. Gong The Dreadful,
"[Hook]
Julie, you are the one
Truly, the only one I love the best
Julie, why did you break my heart?
Well I saw you in the morning, Julie baby
Why did we break apart?
I came back in the evening, Julie baby
To see if you had a change of heart
Well, I'm saying
Julie, you are the one I love the best
Truly, the only one for me
Julie, why did you run away?

[Verse 1]
Lord, a no one thing deh 'pon Jr. Gong mind
God come fus the woman dem next in line
A no one thing deh 'pon the Raggamuffin man mind
God come fus the woman dem next in line
Now me seh favorite exercise is exercising with spine
Work your body, work your body, keep that in line
Treat your woman right and you will stand out in her mind
Come down Mr. Muffin you is one of kind

[Hook]

[Verse 2]
Lord, a no one thing deh 'pon Jr. Gong mind
God come fus the woman dem next in line
A no one thing deh 'pon the muffin man mind
God come fus the woman dem
Special dedication to the one girl of mine
Could be Patsy, Susie or the one Caroline
Work your body, work your body, keep it in line
Come down Raggamuffin come give them the punch line

[Hook]
I'm saying
Julie, you are the one I love the best
Truly, the only one for me
Julie, why did you run away?",Damian Marley,Julie,
"[Intro]
We sing Lord, we've got to keep on moving
Lord, we've got to get on down
Lord, we've got to keep on grooving
Where I can't be found
Oh, Lord, they coming after me

[Bridge]
Said, I know someday we will find a piece of land
Somewhere far, far from Babylon
The war will soon be over and I and I will unite
The children who liveth in darkness
Have seen the great light

[Hook]
It's all about love and affection
All about the repatriation
All about I and I freedom
Wey dem a go do, chuh
It's all about the Solomon wisdom
All about the good Holy Kingdom
All about the few that's chosen
Wey dem a go do, well

[Verse 1]
These are the times yuh better know yourself
Big up Ragamuffin' 'cause you full up of strength
Leave all the masses by a donkey length
So pray daily so we life of lent
Bless my eyes today as I would say
Some only pray when the skies are gray
I said, bless my eyes today as I would say
Some only pray when the skies are gray

[Bridge]
I know someday we will find a piece of land
Somewhere far far far from Babylon
Then we will be together in love and unity
Then we will be together in Mt. Zion

[Hook]

[Verse 1 repeated]
These are the times yuh better know yourself
Big up Ragamuffin', 'cause you full up of strength
Leave all the masses by a donkey length
Pray daily so we life on lent
Bless my eyes today as I would say
Some only pray when the skies are gray
I said, bless my eyes today as I would say
Some only pray when the skies are gray

[Bridge]
I've been accused on my mission
Lord, knows I didn't do
The enemy, they were willing, yeah, yeah, yeah
And that's why I've got to get on through
Lord, they're gunning after me
And I know someday, find a piece of land
Somewhere far, far, far from Babylon
Then we will be together in peace and harmony
Then we'll be together in Mt. Zion

[Hook]

[Verse 1 repeated]

[Incomprehensible]

[Hook]",Damian Marley,Keep On Grooving,
"Intro: Bounty Killer
And this is, none other than, the mighty Bounty Killer, along with Jr. Gong

Damian ""Jr.Gong"" Marley (Bounty Killer):
Yeahhhhhhhhh!!!(Huh)
Yes mi lion a mi name Jr. Gong yuh know
Now yuh me ah unique dj dread
Watch out, young man (Nah no mercy!)
Watch it now...bim!!!

[Verse 1: Damian Marley]
Well a me name Jr.Gong
Me seh look how mi natty tall
Who nuh know me from dem see me
Me a living top-a-notch
Clarky boot and khaki suit
You think me go a Calabar
Well pitty dem nuh know seh every dreadlocks is a star
Ever quick with the lyrics we never quit when we talk
Fi get a hit you haffi fit equipped fi spit a fire ball
City fit inna mi grip and me a squeeze it till it small
Every itty little bitty drip till none nuh left at all
Go flipitty lippy Philip fi mine how him a talk
No pity like yosemite sam when time when we a war
So dem better know wi' vehicle and dem better mark wi' car
And keep a distance__ cause man will full y'uh face a scar
Yuh go run fi di Uptown man dem but a we and dem a par
And yuh run fi di ghetto man dem but a we and dem a par
And yuh run fi di Country man dem but a we and dem a par
We a bun' some ganja spliff weh build up bigger then cigar

[Hook:]
Watch a dread!
Flash it a, flash it a
Dreadlocks
Bim!!

[Verse 2: Damian Marley]
And politican a drive dem car
Tell dem nuh steer come over here
When dem touch down pon the ends
You only hear seh war declare
Man a clap it inna town
And man a clap it inna square
And whole heap a skull a bore and then whole heap a flesh a tear
Wait!
Some man a run down grammy fi di gunman fi the year
And a weh mek poor people haffi live it inna fear
One shirt deh pon dem back and dem nuh have nothing more fi wear
And man one desert a done and still cannot afford a pair
Cannot find nuh vasoline fi moisturize dem daughter hair
And the bulla price a rise and it nuh dearer than the pear
An' a so mi get fi know seh heads a government nuh care
Cause the money them a share, a crate a Guiness, crate a beer
Cannot pay your little pickney school fee come to end a year
Tell the youth dem seh fi get them education and prepare
Rastafari nah go give nuh man no more than he can bear
Catch a fire, it a bun' so tell the 'tican dem beware

[Hook:]
Flash it, Flash it, Flash it, Dreadlocks
Flash it, Flash it, Flash it
BIM!

[Verse 3: Bounty Killer]
Warlord and Jr. Gong
When yuh hear the tune the bomb
Haffi set it numba one, yuh can assume dat is di plan
Fi di Gold and bullion, cau man fi tun hooligan
Like Stephen and Julian, rasta dem nuh coolie-man
Babylon dem truly wrong, but dem waan fi fool di man
But dem waan fi gi we jumped, and dem war dem truly man
I an I a nuh fool cau mi 'side to school di man
How dem fi try to school di don
Dem seh Bounty is di beast and di eye of di beholder
Compare him to Hitler and Ayatollah
Seh dem a high roller, dem ah baby inna stroller
Seh dat there cold, but Jr. Gong colda
Cross,angry

[Bounty Killer:]
Lawd A Mercy Lawd A Mercy

[Verse 4 & Outro: Eek-A-Mouse]
Mi muma mi muma mi muma mi muma, bella bella, bella, bella, bella oy!!!
Jah know seh she grow me without a pupa, bella bella, bella, bella, bella oy!!!
Mi only have one big sista and dem nuh kill mi bredda
Hey! Dem seh dat yuh must fight black power
Hey! Dem man deh bwoy deh back bi bowa
Hey! Di bwoy deh a come from Bulava
Ha ha haha ha, bading dem",Damian Marley,Khaki Suit,"Eeka-Mouse, Bounty Killer"
"[Intro]
And I just like to say
Big up all the youths, ya know
Youths like this and youths like that

[Hook 1]
One good thing about music
When it hits you feel no pain
One good thing about music
When it hits you feel no pain
Well, hit me with music
Hit me with music right now
Hit me with music
Brutalize with music now

[Hook 2]
It's Trench Town rock
It's Trench Town rock
It's Trench Town rock
It's Trench Town rock
It's Trench Town rock
It's Trench Town rock
It's Trench Town rock
It's Trench Town rock

[Hook 3]
Grooving in Kingston 12
We're grooving in Kingston 12
We're grooving in Kingston 12
We're grooving in Kingston 12
No want you fi ga lang so
No want you fi ga lang so
You want come cold I up
But you can't come cold I up

[Verse 1]
There is a lot of goodie goodie down in a Kingston 12
Don't be no, don't be no little stock on the shelf
Do unto you breda like you do to yu self
Good healthy body value more than wealth
So big up all the massive in Kingston 12
Dem nuh want no lickie lickie in Kingston 12
Dem nuh want no none progressive in Kingston 12
Dem nuh want no lazy body in Kingston 12
A chapter a day keep the devil away
So read your Bible go down on your knees and pray
Ask GOD Almighty guide you day by day
Go down in di ghetto and hear what the people a say

[Hook 1]

[Hook 2]

[Hook 3]

[Verse 1 repeated]
There is a lot of goodie goodie down in a Kingston 12
Don't be no, don't be no little stock on the shelf
Do unto you breda like you do to yu self
Good healthy body value more than wealth
So big up all the massive in Kingston 12
Dem nuh want no greedy greedy in Kingston 12
Dem nuh want no none progressive in Kingston 12
Dem nuh want no lazy body in Kingston 12
A chapter a day keep the devil away
So read your Bible go down on your knees and pray
Ask GOD Almighty guide you day by day
Go down in di ghetto and hear what the people a say

[Hook 3]",Damian Marley,Kingston 12,
"[Chorus]
But daddy made it out - out of the ghetto
Believe in your dreams, believe you me, don't let go
We're living it up -we're having a good time baby
I was born uptown of the ghetto dream, now ain't life crazy?
Daddy made it out - out of the ghetto
Believe in your dreams, believe you me, don't let go
We're living it up - having a good time baby
I was born uptown of the ghetto dream, now don't be lazy

[Verse 1]
Trenchtown have a grandson
Growin' up to be somebody
Gong to Zilly, yo me flow phenomenally
I am the kind of thing that doesn't happen normally
I'm a one in a zillion yo dawg
If you want some, good life finally
Perhaps change your night time hobby
Come out of the old crime lobby
And benefit from your wisdom
Me ah gwaan live it up life is better than great
Every other day mi voice a dozen dubplate
Put in our hustle, we nuh sidung and wait
Tough up unnu muscle, no it's never too late
Fi gwaan celebrate inna rich people place
Di likkle rastaman from Trenchtown fly di gate
With food inna plate and drinks inna crate
We sing till da neighbour dem wake

[Chorus]
But daddy made it out - out of the ghetto
Believe in your dreams, believe you me, don't let go
We're living it up -we're having a good time baby
I was born uptown of the ghetto dream, now ain't life crazy?
Daddy made it out - out of the ghetto
Believe in your dreams, believe you me, don't let go
We're living it up - having a good time baby
I was born uptown of the ghetto dream, now don't be lazy

[Verse 2]
Uptown Jamaica born an' raised
On the playground is where I spend most of my days
Burnin' Babylon and dem dirty ways
While watchin' all the rich kids goin' astray
Uptown Jamaica born an' raised
On the playground is where I spend most of my days
Big city life Kingston and Mobay
And if you think me sell out tell dem ain't no way
So, live it up, Trenchtown to Rema
Riverton, Southside to Jungle
Sherlock, Garden to Spanglers
Payneland, Three Mile to Backto
Portmore, Seaview, Spanish Town
Nine Mile, Brownstown to Flankers
Falmouth, Westside, Orange Hill

[Chorus]
But daddy made it out - out of the ghetto?
Believe in your dreams, believe you me, don't let go
We're living it up -we're having a good time baby
I was born uptown of the ghetto dream, now ain't life crazy?
Daddy made it out - out of the ghetto
Believe in your dreams, believe you me, don't let go
We're living it up - having a good time baby
I was born uptown of the ghetto dream, now don't be lazy",Damian Marley,Living It Up,
"[Verse 1]
An angel told me Jah is hearing our prayer each day
Regardless of our faith
And even though so many of his children stray
Our good deeds are never wasted
And so believe it or not you're special in your own way
And your existence is a must
Within the heart of Jah everyone has their space
Even the dogs have a purpose

[Chorus]
Oh looks are deceiving you
Now don't you underrate yourselves, no
Oh looks are deceiving you
Now don't you underrate yourselves

[Verse 2]
Then I said, ""Angel, the world is such an ugly state
How will we make it out?
Man and woman seem to suddenly have lost their way
Our little hearts are full of hatred
Now it appears that we're way in over our heads
And we're in dire need of help
'Cause there's no way that we can right all these wrongs by ourselves""
The angel only said:

[Chorus]
Man, looks are deceiving you
Now don't you underrate yourselves
Oh looks are deceiving you
Now don't you underrate yourselves, no
Oh looks are deceiving mankind
So feel good about yourself
Oh looks are deceiving mankind
Oh always be proud of yourself

[Verse 3]
Then I said, angel, the people are consumed by sin
And we no longer love His laws
A generation that's all but forgotten 'bout Him
Rebels without a cause
The angel told me the judgment we face is writ
Only if we choose to believe it
Jah love us all too much to ever let us burn in hell
They had to keep that one a secret

[Chorus]
Oh looks are deceiving you
Now don't you underrate yourselves, no
Oh looks are deceiving mankind
Feel good about
Oh looks are deceiving you
Now don't you underrate yourself, no
Oh looks are deceiving you
Always be proud of yourself
'Cause looks are deceiving you
Don't you underrate yourselves, no
Oh looks are deceiving you
Please feel good about yourself, yeah
Oh looks are deceiving you
Don't you underrate yourself, no
Looks are deceiving mankind
Don't you underrate
Don't you give up on yourself
Please don't you give up on yourselves, no
Now don't you give up on yourself
Oh don't you give up on
Oh",Damian Marley,Looks Are Deceiving,
"[Intro]
Down through the roots of the one called King David
Down through the roots of the one called King David
Down through the roots of the one called King David

[Hook]
Now I say love and harmony, is what we need upon the street
Got to get a place fi ghetto youths fi rest dem feet
Because they trod the rocky road
Because they trod the rocky road
Yes, I say love and harmony, is what we need upon the street
Got to get a place fi ghetto youths fi rest dem feet
Because they trod the rocky road
Oh, yes, they trod the rocky road

[Verse 1]
Now mi sey when the base is heavy, mi sidung pon the rhythm
Militant soldier, no go deal with isim skism
Now when the drummer steady, him lock on with the rhythm
Militant soldier ,naw go deal with isim skism
Now praise up the Almighty, no deal with devilism
Fi Almighty works I and I naw go put no critism
Now praise up the Almighty, no deal with devilism
Rasta livity a no rastafarism

[Hook]

[Verse 1 repeated]
Now mi sey when the base is heavy, we lay pon the rhythm
Militant soldier, no go deal with isim skism
Now when the drummer steady, him lock on with the rhythm
Militant soldier, naw go deal with isim skism
Now praise up the Almighty, no deal with devilism
Watch the ghetto youths as keep being only victims
Love up the Almighty, no deal with devilism
Rasta livity a no rastafarism no

[Hook]

[Verse 2]
Bim bam bam scabolee
Pat go tell Pam and Pam tell Beverly
And Beverly, she gone tell everybody
Yes, a Beverly gone tell everybody
Well, tell 'bout 'Works To Do' by Ziggy Marley
Buju Banton raggamuffin with the Do Ray Me
'Loving Clear' by Ju Ju Royalty
Under the Maestro with I 'My Daddy'

[Hook]",Damian Marley,Love and Inity,
"[Chorus]
For the master has come back
Gong, originally
Run for the grand finale
Mi inna mi Clarky-Wally
For the master has come back
Man! I do it regularly
Through every hill and valley
It's normal for me now
For the master has come back
It's Mr. Warm and Easy
She coulda never leave me
Somebody please believe me
For the master has come back
I'm mad wit it

[Verse 1]
BOOM!
We learn from the old school
When strictly thugs used to run it
When one wheel wheely was the move
Long before Bogle start dance and still deh pon paper money
Police ah lock up man fi dem shoes
That simply mean the station full up a bear Clark boot and Bally
From England whe spanking new
Before man start to mek flex
When dem used to mek dally
And speak of the rights and truth
If unno starving fi di brain food Man have it fi feed you like porridge
Weh rich inna dreadnut juice
Cause nuff a wah dem learn in university and college
It water down and dilute
I tell you street smarts wi carry you through life like a carriage
From a survival point of view
And if what you seek is the truth
And to increase knowledge
Now you surely can't lose, Why?

[Chorus]
For the master has come back
Gong the originally
Run for the grand finale
Mi inna mi Clarky-Wally
For the master has come back
Man! I do it regularly
Through every hill and valley
It's normal for me now
For the master has come back
It's Mr. Warm and Easy
She coulda never leave me
Somebody please believe me
For the master has come back
I'm mad wit it

[Verse 2]
The return of the dread I when I get back the entire Empire will start to strike back
Well a bare army green full up mi flight pack
Some red eye guy a wonder which bank we hijack
And a we the voluptuous girls a smile at
Any bwoy nuh like dat, him gone pon ice box
We can be dangerous like how the night black
We will dip and come up, select and slide back
And say she loves my culture, herbs and locks
Silkly smooth way of I flow
My words and my tracks
She's hoping we can spend a night at
Somewhere that's warm and cozy, why not
She's been wanting me since my Karl Kani drop
And she needs the substance, not the hype chat
For dark clouds do bring rain, baby
Here comes the sun to shine again

[Hook]
For the master has come back
Gong the originally
Run for the grand finale
Mi inna mi Clarky-Wally
For the master has come back
Man! I do it regularly
Through every hill and valley
It's normal for me now
For the master has come back
It's Mr. Warm and Easy
She coulda never leave me
Somebody please believe me
For the master has come back
I'm mad wit it

[Verse 3]
Boom!
I know you're loving the goods that I'm delivering
Up in your neck of the woods so you can live again
Who is the cock in the coupe which part the chicken in
And dem copy the books that I have written in
And when you hear from the shout
Dem no have no discipline
And dem a run up dem mouth
Them never listening
And when the Gong no deh bout
I know you're missing him
Cause lyrically no doubt I'm nitroglycerin
Mi touch down it's carousels of luggages
My flip phone, my car cell, my messages
My girl bring me parcels and packages
Marijuana cigar smells in palaces
A few coil must pop off for di charities
Cause politician a palave' pon dem promises
A new face will fulfill the prophecies
It's too late for two faced apologies

[Chorus]
For the master has come back
Gong the originally
Run for the grand finale
Mi inna mi Clarky-Wally
For the master has come back
Man! I do it regularly
Through every hill and valley
It's normal for me now
For the master has come back
It's Mr. Warm and Easy
She coulda never leave me
Somebody please believe me
For the master has come back
I'm mad wit it

[Verse 4]
When the fire tun down low we're only simmering
Anyhow we start get cold
Dem would be shivering
Not everything is gold because of glittering
Tell dem fi clean dem soul from all di littering
And they don't own di throne dat they be sitting in
And it was just a loan they're only sitting in
And when the king come home well what a bitter thing
Nashing of teeth and moaning upon bickering
Well mind you catch the flow it can be sickening
Only a few are chosen for the reckoning
It's Rastafari's world that unno living in
And it's a lion's jungle unno visiting
I know you've seen the posters of my images
Upon your streets and close to all your villages
My metaphors unfolding with my similies
Woman can go dance again
Boom!

[Outro]
For the master has come back
For the master has come back
For the master has come back
For the master has come back",Damian Marley,Master Has Come Back,
"[Chorus: Stephen Marley]
Medication - your medication makes me high
Just be patient - I'm like a patient trying to find
Levitation - Run your fingers down my spine
Elevation - your medication makes me high, yeah

[Verse 1: Damian Marley]
Such a short way up and such a long way down
Chalice it a bubble like we deh a Ray Town
Di way yuh sup’n nuff it haffi weigh by pound
Inna fields of marijuana that is my playground
I love you Mary Jane!
You're the prettiest of flowers, girl me can't complain
When I'm with you I feel so high I rise above the rain
And you no do people damage, like that bitch cocaine, no
And leave them lonely, feeling only pain
Cause your DNA is of the highest strain
Your effect is so potent, it's so insane
You so gummy and sticky like a plasticine
When me grind out your body, only stems remain
And to love you is so risky, I might get detained
You always keep me flying on the highest plane
And anybody know, will always proclaim

[Chorus: Stephen Marley]
Medication - your medication makes me high
Just be patient - I'm like a patient trying to find
Levitation - Run your fingers down my spine
Elevation - your medication makes me high, hey

[Hook: Damian Marley]
Your leaves of green, your purples and blue
Has cured little kids, and old women too
And I say to myself, what a wonderful herb
And I say to myself, what a wonderful herb

[Verse 2: Damian Marley]
Look how Babylon so duppy, dem fight you fi years
Fi your love whole heap a man serve years
Babylon so duppy, dem fight you fi years
And now the whole a dem a buy shares
You should be a celebrity, amongst any tree
Across the seven seas, for your energy
But you're an enemy, catching felonies
For the remedies in your recipes, whoa

[Chorus: Stephen Marley]
Medication - your medication makes me high
Just be patient - I'm like a patient trying to find
Levitation - Run your fingers down my spine
Elevation - your medication makes me high, hey

[Verse 3: Damian Marley]
Ask me how you feel, splendid indeed
With a likkle bit a black splendid weed
A purest grow indoors, not a stick nor seed
And she never force ripe, it was a real slow speed
No fertilizer, natural baby feed
No cross pollination, she's a real pure breed
Cultivated in love and she's not grown for greed
She's everything I want and also all I need

[Chorus: Stephen Marley]
Medication - your medication makes me high
Just be patient - I'm like a patient trying to find
Levitation - Run your fingers down my spine
Elevation - your medication makes me high, hey",Damian Marley,Medication,Stephen Marley
"[Hook]
Me name, Jr. Gong, me tellin' you
Youngest veteran, me tellin' you
Me name, Jr. Gong, me tellin' you
Youngest veteran

[Verse 1]
I man say excuse me for a moment for a introduction
Fus one fi mi Muma but mi Pupa last son
Like some fruits in due season a so Jr. Gong come
And mi deh 'round dis ya music from mi small and mi young
Mi use to play Familyman bass, knock Carly's drum
And any question you can ask I man can answer mi son

[Hook]

[Verse 2]
Well, Jr. Gong is coming up and doing well excellent
Treat the people right you stand out predominant
Loving don't cost not a farthing neither a cent
But should you spend the money that a money well spent
Anyway, bigging up Jah Jah, blowing breath like a vent
Listen to the girls dem with angelic talent
Chant Nyahbinghi, burning up the serpent
Please we teach the youths them loving not violence
And from you naw say loving we beg you keep silent
I say loving, loving not violence
And from you naw say loving me beg you keep, Lord
I said, look who is driving Ms. Daisy
The whole world is getting so hazy
The people they are getting so crazy
The wonders they don't seem to amaze me
It's been a long time the world's been waiting for this
Well, Jr. Gong him come again him have some brand new lyrics
It's been a long time the world's been waiting for this
And them love Raggamuffin thru him style and tactics

[Hook]

[Verse 1 repeated]

[Hook]

[Verse 3]
It's been a long time the world's been waiting for this
Well, Jr. Gong him come again him have some brand new lyrics
It's been a long time the world is waiting for this
I man greet you with a smile or I man greet you with a kiss
Them love Raggamuffin through him style and tactics
Them love Ju Ju Royal through him fun and gimmicks
Them love Mr. Marley cause him Lord

[Hook]",Damian Marley,Me Name Jr.Gong,
